degradeReadReplicas, filename /tmp262144replicas.dat, loop 1000
/tmp262144replicas.dat is a ReplicasFile!
starting benchmark...
Loop 697 (us) 48.303
Loop 698 (us) 48.268
Loop 699 (us) 48.663
Loop 700 (us) 48.194
Loop 701 (us) 48.59
Loop 702 (us) 48.192
Loop 703 (us) 48.398
Loop 704 (us) 48.433
Loop 705 (us) 48.896
Loop 706 (us) 48.309
Loop 707 (us) 48.369
Loop 708 (us) 48.706
Loop 709 (us) 48.394
Loop 710 (us) 48.365
Loop 711 (us) 47.879
Loop 712 (us) 48.665
Loop 713 (us) 48.236
Loop 714 (us) 48.889
Loop 715 (us) 48.761
Loop 716 (us) 48.562
Loop 717 (us) 48.701
Loop 718 (us) 48.519
Loop 719 (us) 48.641
Loop 720 (us) 48.768
Loop 721 (us) 49.142
Loop 722 (us) 48.477
Loop 723 (us) 48.166
Loop 724 (us) 48.828
Loop 725 (us) 48.874
Loop 726 (us) 48.563
Loop 727 (us) 48.54
Loop 728 (us) 48.746
Loop 729 (us) 48.858
Loop 730 (us) 48.905
Loop 731 (us) 49.011
Loop 732 (us) 48.717
Loop 733 (us) 48.262
Loop 734 (us) 48.414
Loop 735 (us) 49.24
Loop 736 (us) 48.819
Loop 737 (us) 48.792
Loop 738 (us) 48.754
Loop 739 (us) 49.213
Loop 740 (us) 48.671
Loop 741 (us) 48.533
Loop 742 (us) 49.193
Loop 743 (us) 49.269
Loop 744 (us) 48.818
Loop 745 (us) 49.078
Loop 746 (us) 49.191
Loop 747 (us) 48.686
Loop 748 (us) 48.635
Loop 749 (us) 48.69
Loop 750 (us) 48.651
Loop 751 (us) 48.686
Loop 752 (us) 49.179
Loop 753 (us) 49.471
Loop 754 (us) 48.583
Loop 755 (us) 49.242
Loop 756 (us) 49.01
Loop 757 (us) 48.429
Loop 758 (us) 48.183
Loop 759 (us) 48.708
Loop 760 (us) 48.928
Loop 761 (us) 48.446
Loop 762 (us) 48.524
Loop 763 (us) 48.431
Loop 764 (us) 48.695
Loop 765 (us) 48.593
Loop 766 (us) 48.633
Loop 767 (us) 48.606
Loop 768 (us) 48.625
Loop 769 (us) 48.299
Loop 770 (us) 48.424
Loop 771 (us) 48.898
Loop 772 (us) 48.941
Loop 773 (us) 48.46
Loop 774 (us) 48.451
Loop 775 (us) 48.878
Loop 776 (us) 49.188
Loop 777 (us) 48.61
Loop 778 (us) 48.549
Loop 779 (us) 48.664
Loop 780 (us) 48.724
Loop 781 (us) 48.397
Loop 782 (us) 48.682
Loop 783 (us) 48.839
Loop 784 (us) 49.012
Loop 785 (us) 48.653
Loop 786 (us) 64.694
Loop 787 (us) 49.295
Loop 788 (us) 49.209
Loop 789 (us) 49.516
Loop 790 (us) 48.712
Loop 791 (us) 48.463
Loop 792 (us) 58.194
Loop 793 (us) 49.25
Loop 794 (us) 49.205
Loop 795 (us) 50.48
Loop 796 (us) 49.388
Loop 797 (us) 48.522
Loop 798 (us) 48.865
Loop 799 (us) 48.316
Loop 800 (us) 48.517
Loop 801 (us) 59.905
Loop 802 (us) 49.154
Loop 803 (us) 55.155
Loop 804 (us) 49.678
Loop 805 (us) 48.291
Loop 806 (us) 48.479
Loop 807 (us) 48.45
Loop 808 (us) 48.889
Loop 809 (us) 48.58
Loop 810 (us) 48.535
Loop 811 (us) 48.85
Loop 812 (us) 48.852
Loop 813 (us) 48.559
Loop 814 (us) 48.411
Loop 815 (us) 86.159
Loop 816 (us) 67.958
Loop 817 (us) 49.554
Loop 818 (us) 68.718
Loop 819 (us) 65.618
Loop 820 (us) 49.31
Loop 821 (us) 54.74
Loop 822 (us) 61.536
Loop 823 (us) 50.135
Loop 824 (us) 48.885
Loop 825 (us) 48.539
Loop 826 (us) 48.344
Loop 827 (us) 48.76
Loop 828 (us) 48.741
Loop 829 (us) 47.91
Loop 830 (us) 48.686
Loop 831 (us) 48.732
Loop 832 (us) 48.691
Loop 833 (us) 48.688
Loop 834 (us) 48.78
Loop 835 (us) 48.471
Loop 836 (us) 48.131
Loop 837 (us) 47.986
Loop 838 (us) 48.391
Loop 839 (us) 48.183
Loop 840 (us) 48.458
Loop 841 (us) 48.772
Loop 842 (us) 48.617
Loop 843 (us) 48.638
Loop 844 (us) 48.834
Loop 845 (us) 48.599
Loop 846 (us) 48.375
Loop 847 (us) 48.555
Loop 848 (us) 48.078
Loop 849 (us) 48.792
Loop 850 (us) 48.526
Loop 851 (us) 48.537
Loop 852 (us) 48.201
Loop 853 (us) 50.383
Loop 854 (us) 48.384
Loop 855 (us) 48.27
Loop 856 (us) 48.544
Loop 857 (us) 47.968
Loop 858 (us) 48.679
Loop 859 (us) 48.132
Loop 860 (us) 48.219
Loop 861 (us) 48.839
Loop 862 (us) 48.232
Loop 863 (us) 48.068
Loop 864 (us) 48.304
Loop 865 (us) 49.115
Loop 866 (us) 48.091
Loop 867 (us) 48.4
Loop 868 (us) 48.695
Loop 869 (us) 48.835
Loop 870 (us) 47.761
Loop 871 (us) 48.493
Loop 872 (us) 48.973
Loop 873 (us) 48.708
Loop 874 (us) 48.688
Loop 875 (us) 48.537
Loop 876 (us) 48.524
Loop 877 (us) 48.354
Loop 878 (us) 48.303
Loop 879 (us) 48.557
Loop 880 (us) 48.764
Loop 881 (us) 48.763
Loop 882 (us) 47.89
Loop 883 (us) 48.642
Loop 884 (us) 48.775
Loop 885 (us) 48.772
Loop 886 (us) 48.052
Loop 887 (us) 48.541
Loop 888 (us) 48.71
Loop 889 (us) 48.752
Loop 890 (us) 48.641
Loop 891 (us) 48.174
Loop 892 (us) 48.449
Loop 893 (us) 48.59
Loop 894 (us) 48.611
Loop 895 (us) 48.796
Loop 896 (us) 48.881
Loop 897 (us) 48.861
Loop 898 (us) 48.421
Loop 899 (us) 48.581
Loop 900 (us) 48.969
Loop 901 (us) 48.668
Loop 902 (us) 48.641
Loop 903 (us) 48.138
Loop 904 (us) 48.763
Loop 905 (us) 48.732
Loop 906 (us) 48.453
Loop 907 (us) 48.083
Loop 908 (us) 48.533
Loop 909 (us) 48.633
Loop 910 (us) 48.277
Loop 911 (us) 48.43
Loop 912 (us) 48.71
Loop 913 (us) 48.708
Loop 914 (us) 48.511
Loop 915 (us) 48.683
Loop 916 (us) 49.129
Loop 917 (us) 48.771
Loop 918 (us) 48.166
Loop 919 (us) 48.058
Loop 920 (us) 48.734
Loop 921 (us) 48.647
Loop 922 (us) 48.158
Loop 923 (us) 48.214
Loop 924 (us) 48.604
Loop 925 (us) 48.649
Loop 926 (us) 48.58
Loop 927 (us) 48.564
Loop 928 (us) 48.548
Loop 929 (us) 48.375
Loop 930 (us) 48.662
Loop 931 (us) 48.635
Loop 932 (us) 48.696
Loop 933 (us) 48.687
Loop 934 (us) 48.764
Loop 935 (us) 48.367
Loop 936 (us) 49.194
Loop 937 (us) 48.783
Loop 938 (us) 48.335
Loop 939 (us) 48.152
Loop 940 (us) 48.609
Loop 941 (us) 49.016
Loop 942 (us) 48.563
Loop 943 (us) 48.275
Loop 944 (us) 48.472
Loop 945 (us) 48.58
Loop 946 (us) 48.081
Loop 947 (us) 48.422
Loop 948 (us) 48.584
Loop 949 (us) 48.225
Loop 950 (us) 48.574
Loop 951 (us) 48.385
Loop 952 (us) 48.787
Loop 953 (us) 48.644
Loop 954 (us) 48.451
Loop 955 (us) 48.351
Loop 956 (us) 48.826
Loop 957 (us) 48.746
Loop 958 (us) 48.426
Loop 959 (us) 48.128
Loop 960 (us) 48.125
Loop 961 (us) 48.883
Loop 962 (us) 48.531
Loop 963 (us) 48.28
Loop 964 (us) 48.252
Loop 965 (us) 48.895
Loop 966 (us) 48.856
