No,Size,Type,IsDegradeRead,replicas,nativeec,microec,NativeecTimes,MicroecTimes
771,55197696,GET,TRUE,8476.528,18543.477,10355.021,2.19,1.22
4366,55361536,GET,TRUE,8505.887,20229.724,10029.751,2.38,1.18
1306,55967744,GET,FALSE,8595.849,8581.219,8577.574,1,1
2095,55967744,GET,TRUE,8599.401,19281.142,9160.36,2.24,1.07
2704,55967744,GET,TRUE,8598.989,20382.695,10353.868,2.37,1.2
78,55967744,GET,FALSE,8593.807,8597.357,8577.939,1,1
681,55967744,GET,FALSE,8595.279,8586.079,8578.566,1,1
10442,56475648,GET,TRUE,8675.693,18911.5,9086.422,2.18,1.05
9102,56475648,GET,TRUE,8657.13,19469.92,11400.781,2.25,1.32
3712,56688640,GET,TRUE,8688.996,20454.59,11171.496,2.35,1.29
9390,57425920,GET,FALSE,8801.819,8815.657,8805.712,1,1
2839,57720832,GET,TRUE,8864.765,20559.564,31726.669,2.32,3.58
9718,57753600,GET,TRUE,8864.609,19149.383,9780.047,2.16,1.1
10897,57769984,GET,FALSE,8870.86,8886.964,8858.699,1,1
9372,57950208,GET,FALSE,8897.476,8900.726,8914.915,1,1
7957,57982976,GET,TRUE,8904.681,19929.314,11046.197,2.24,1.24
5500,58015744,GET,FALSE,8913.446,8912.839,8892.118,1,1
10895,58015744,GET,TRUE,8914.187,19877.103,13331.308,2.23,1.5
5139,58015744,GET,FALSE,8908.885,8894.758,8892.885,1,1
3719,58015744,GET,FALSE,8913.404,8919.576,8893.162,1,1
6171,58015744,GET,FALSE,8908.313,8894.999,8892.897,1,1
8744,58015744,GET,TRUE,8912.966,21170.722,18565.455,2.38,2.08
5476,58179584,GET,FALSE,8936.934,8954.681,8921.208,1,1
8976,58245120,GET,FALSE,8941.286,8969.914,8927.074,1,1
8794,58310656,GET,FALSE,8950.515,8965.083,8937.689,1,1
9208,58621952,GET,FALSE,9012.688,9014.77,8986.736,1,1
5001,58654720,GET,FALSE,9243.232,9024.345,9011.209,0.98,0.97
8032,58834944,GET,TRUE,9037.246,20213.022,23028.19,2.24,2.55
3415,58834944,GET,FALSE,9035.077,9045.169,9018.868,1,1
9998,59572224,GET,TRUE,9132.762,20234.234,12698.298,2.22,1.39
7811,59670528,GET,FALSE,9145.931,9146.406,9144.785,1,1
7465,59670528,GET,TRUE,9146.055,20775.366,11785.127,2.27,1.29
3539,59670528,GET,FALSE,9148.375,9155.119,9148.07,1,1
8919,59719680,GET,TRUE,9196.679,17042.699,33046.789,1.85,3.59
8917,60063744,GET,FALSE,9224.039,9227.12,9209.164,1,1
6239,60620800,GET,FALSE,9311.44,9293.491,9290.107,1,1
6238,60620800,GET,FALSE,9318.976,9296.361,9291.47,1,1
5831,60817408,GET,FALSE,9320.192,11426.779,9323.33,1.23,1
7197,60833792,GET,FALSE,9565.955,9343.903,9324.596,0.98,0.97
3820,60981248,GET,FALSE,9346.176,9365.672,9350.703,1,1
5921,60981248,GET,TRUE,9346.103,22421.202,34271.592,2.4,3.67
8308,61014016,GET,FALSE,9351.367,9377.622,9352.641,1,1
8285,61030400,GET,FALSE,9355.381,9373.705,9358.257,1,1
9756,61046784,GET,TRUE,9371.494,22427.187,11363.234,2.39,1.21
8774,61046784,GET,FALSE,9356.977,9380.91,9357.402,1,1
8282,61063168,GET,FALSE,9359.972,9378.946,9367.978,1,1
9317,61063168,GET,FALSE,9358.142,9369.471,9360.551,1,1
9466,61095936,GET,FALSE,9386.022,9386.16,9371.495,1,1
10709,61161472,GET,FALSE,9390.51,9393.144,9374.081,1,1
7454,61243392,PUT,FALSE,31846.033,33707.32,28713.007,1.06,0.9
4648,61358080,GET,FALSE,9875.565,9435.562,9412.975,0.96,0.95
9620,61407232,GET,FALSE,9411.025,9438.426,9422.956,1,1
7390,61407232,GET,TRUE,9427.056,22571.773,11482.844,2.39,1.22
7391,61407232,GET,FALSE,9413.597,9424.218,9415.793,1,1
5140,61407232,GET,FALSE,9410.662,9429.148,9412.467,1,1
6910,62177280,GET,FALSE,9530.156,9564.399,9537.773,1,1
10671,62308352,GET,FALSE,13048.297,9553.161,9549.463,0.73,0.73
6028,62373888,GET,TRUE,9559.717,29931.386,12499.103,3.13,1.31
9592,62373888,GET,TRUE,9558.495,21213.312,11759.755,2.22,1.23
7745,62947328,PUT,FALSE,32774.254,34373.093,20085.966,1.05,0.61
84,62947328,GET,FALSE,9650.202,9649.68,9647.059,1,1
8861,63291392,GET,TRUE,9701.414,19685.509,13907.694,2.03,1.43
7296,63422464,GET,FALSE,9721.07,9740.527,9722.808,1,1
9836,63488000,GET,FALSE,9728.762,9748.829,9729.887,1,1
10829,63488000,GET,TRUE,9730.425,22802.597,13722.862,2.34,1.41
6223,63619072,GET,FALSE,9772.277,9775.65,9751.721,1,1
8618,63848448,GET,FALSE,9804.523,9788.311,9788.566,1,1
6024,64143360,GET,TRUE,9830.251,21074.324,12459.449,2.14,1.27
10691,64471040,GET,TRUE,9896.025,21133.225,13829.157,2.14,1.4
8289,64733184,GET,TRUE,9942.922,21519.789,13724.231,2.16,1.38
8950,65454080,GET,FALSE,10041.916,10033.363,10032.258,1,1
10481,65699840,PUT,FALSE,33940.614,35740.249,19909.87,1.05,0.59
4929,65699840,GET,TRUE,10285.716,23453.03,35493.696,2.28,3.45
7784,65699840,GET,FALSE,10069.003,10091.666,10070.932,1,1
6935,65699840,GET,FALSE,10283.096,10102.714,10071.329,0.98,0.98
1085,65699840,PUT,FALSE,32307.486,36612.275,21742.763,1.13,0.67
2524,65699840,GET,TRUE,10081.695,23010.29,14077.228,2.28,1.4
7690,65699840,GET,FALSE,10077.377,10091.487,10078.731,1,1
4978,65699840,GET,TRUE,10068.821,22641.254,10580.991,2.25,1.05
2406,65699840,GET,TRUE,10089.094,23303.913,14187.515,2.31,1.41
5142,65699840,GET,TRUE,10068.942,23814.39,12249.126,2.37,1.22
3099,65699840,GET,TRUE,10069.083,24081.607,35537.562,2.39,3.53
10591,65699840,PUT,FALSE,34008.042,38166.479,17907.276,1.12,0.53
5655,65699840,GET,TRUE,10081.26,19494.353,13230.641,1.93,1.31
4565,65699840,GET,FALSE,10285.4,10089.922,10070.328,0.98,0.98
7649,65699840,GET,FALSE,10087.514,10072.382,10072.091,1,1
1562,65699840,GET,FALSE,10091.106,10081.538,10069.551,1,1
6132,65699840,GET,TRUE,10311.557,22436.154,11433.809,2.18,1.11
5357,65699840,GET,TRUE,10068.584,22973.464,17573.845,2.28,1.75
7578,65699840,GET,TRUE,10075.421,22106.199,36119.562,2.19,3.58
2526,65880064,GET,FALSE,10128.887,10109.637,10099.065,1,1
1152,65880064,GET,FALSE,10118.859,10101.155,10098.844,1,1
5022,65929216,GET,FALSE,10115.771,10147.082,10106.152,1,1
8951,66191360,GET,FALSE,10159.185,10146.241,10145.896,1,1
10815,66715648,GET,TRUE,10224.932,23148.609,14001.826,2.26,1.37
3416,66945024,GET,TRUE,10280.81,22590.411,12445.657,2.2,1.21
8291,66945024,GET,FALSE,10271.74,10281.946,10260.366,1,1
9681,66945024,GET,FALSE,10275.411,10262.322,10275.84,1,1
6940,66945024,GET,FALSE,10277.56,10279.304,10259.848,1,1
3596,66945024,GET,TRUE,10259.528,24200.459,13053.911,2.36,1.27
9623,66945024,GET,TRUE,10270.703,21754.738,14437.8,2.12,1.41
9219,66945024,GET,FALSE,10276.188,10270.177,10273.007,1,1
5812,66945024,GET,FALSE,10277.936,10265.523,10263.439,1,1
8804,66994176,GET,FALSE,10277.887,10300.301,10274.503,1,1
10718,67010560,GET,FALSE,10285.603,10275.399,10271.509,1,1
9388,67092480,GET,TRUE,10290.757,24772.309,11672,2.41,1.13
8418,67092480,GET,FALSE,10300.892,10307.426,10282.034,1,1
8385,67092480,GET,FALSE,10282.061,10282.521,10283.719,1,1
8835,67092480,GET,FALSE,10281.397,10313.687,10283.626,1,1
1101,67305472,GET,TRUE,10314.531,23267.159,14758.374,2.26,1.43
7330,67944448,GET,FALSE,10429.358,10432.151,10428.602,1,1
5922,68304896,GET,FALSE,10808.065,10510.236,10471.251,0.97,0.97
8133,68550656,GET,TRUE,10522.662,24778.559,13457.766,2.35,1.28
9730,68599808,GET,TRUE,10533.322,22192.49,12457.916,2.11,1.18
3758,68599808,GET,TRUE,10532.49,24831.382,13581.657,2.36,1.29
5085,68943872,GET,FALSE,10584.49,10577.984,10565.279,1,1
1054,68943872,GET,TRUE,10583.709,21931.814,25912.319,2.07,2.45
5331,69206016,GET,TRUE,10621.404,21068.258,36336.449,1.98,3.42
9182,69222400,GET,TRUE,10623.846,24949.203,12345.612,2.35,1.16
7435,69238784,GET,FALSE,10610.843,10637.961,10610.798,1,1
7970,69287936,GET,FALSE,10741.504,10631.375,10619.646,0.99,0.99
4909,69550080,GET,FALSE,10664.433,10709.081,10683.582,1,1
5005,70057984,GET,FALSE,10750.669,10743.067,10736.969,1,1
5952,70074368,GET,TRUE,10747.43,23907.286,22609.359,2.22,2.1
8172,70139904,PUT,FALSE,36527.882,37802.085,18110.292,1.03,0.5
10344,70434816,GET,FALSE,10806.359,10827.707,10793.564,1,1
9624,70451200,GET,FALSE,10806.192,10834.74,10800.15,1,1
8740,70533120,GET,FALSE,10817.844,10811.721,10809.063,1,1
10645,70549504,GET,FALSE,10825.333,10826.209,10815.734,1,1
10077,70811648,GET,TRUE,10853.591,26132.809,15133.462,2.41,1.39
10133,71237632,GET,FALSE,10919.268,10927.932,10919.244,1,1
5639,71565312,GET,FALSE,10967.299,10980.225,10968.285,1,1
7543,71811072,GET,TRUE,11039.805,23866.335,13342.123,2.16,1.21
6116,72155136,PUT,FALSE,37616.17,37686.193,22891.24,1,0.61
5489,72155136,GET,FALSE,11059.507,11063.058,11061.719,1,1
7983,72204288,GET,TRUE,11064.952,26132.48,13669.502,2.36,1.24
3204,72220672,GET,FALSE,11080.623,11072.804,11068.813,1,1
10173,72679424,GET,FALSE,11137.574,11157.844,11138.256,1,1
8818,72679424,GET,TRUE,11137.898,26508.141,13543.738,2.38,1.22
8535,72679424,GET,TRUE,11152.3,24621.924,22133.931,2.21,1.98
9642,72679424,GET,TRUE,11137.497,24872.925,27198.827,2.23,2.44
9408,72679424,GET,TRUE,11152.836,23055.05,15966.896,2.07,1.43
3021,72876032,GET,TRUE,11184.726,26478.647,12958.987,2.37,1.16
4717,72876032,GET,TRUE,11684.961,26562.901,14882.879,2.27,1.27
5434,72876032,GET,FALSE,11168.975,11197.768,11168.617,1,1
6641,72876032,GET,FALSE,11714.697,11171.533,11169.745,0.95,0.95
5074,72892416,GET,FALSE,11170.777,11182.007,11170.887,1,1
8690,73416704,GET,FALSE,11251.585,11289.178,11253.819,1,1
6259,73498624,GET,TRUE,11264.745,26545.653,37387.755,2.36,3.32
7767,73515008,GET,FALSE,11266.337,11291.09,11267.558,1,1
4141,73826304,GET,FALSE,11395.165,11336.218,11313.16,0.99,0.99
7341,74235904,GET,FALSE,11393.058,11387.352,11386.553,1,1
6542,74350592,GET,TRUE,11410.397,26897.016,13545.243,2.36,1.19
5109,74366976,GET,TRUE,11396.028,24606.709,14154.611,2.16,1.24
3978,74366976,GET,FALSE,11411.468,11399.401,11396.786,1,1
7634,74366976,GET,FALSE,11401.565,11415.165,11395.582,1,1
8969,74366976,GET,TRUE,11419.503,24308.647,15986.927,2.13,1.4
8274,74366976,PUT,FALSE,38466.801,42391.203,38450.245,1.1,1
10462,74760192,GET,TRUE,11457.067,27503.899,13918.89,2.4,1.21
8254,74891264,GET,TRUE,11479.563,27891.946,15580.3,2.43,1.36
9325,75448320,GET,FALSE,11576.74,11601.026,11563.834,1,1
4611,75825152,GET,FALSE,11619.476,11660.591,11620.182,1,1
4409,75890688,GET,TRUE,11629.162,27691.732,14837.17,2.38,1.28
3744,75890688,GET,TRUE,11630.347,26049.163,15025.681,2.24,1.29
3895,75956224,GET,TRUE,11639.018,25165.227,14649.436,2.16,1.26
6656,75956224,GET,FALSE,11924.519,11662.835,11639.765,0.98,0.98
3957,75988992,GET,FALSE,11659.941,11673.226,11645.144,1,1
8977,75988992,GET,FALSE,11644.587,11669.215,11646.214,1,1
7648,75988992,GET,FALSE,11978.165,11663.963,11644.334,0.97,0.97
4259,75988992,GET,FALSE,11663.297,11690.577,11644.485,1,1
3309,75988992,GET,FALSE,11660.764,11649.783,11653.992,1,1
4928,75988992,GET,TRUE,11644.459,27882.365,13224.671,2.39,1.14
4529,76054528,GET,FALSE,11669.136,11665.143,11655.457,1,1
10862,76300288,GET,TRUE,11707.999,24851.136,38804.349,2.12,3.31
5863,76349440,GET,FALSE,11699.531,11707.246,11700.032,1,1
4099,76349440,GET,FALSE,11716.358,11706.089,11702.025,1,1
7248,76349440,GET,FALSE,11715.594,11745.562,11701.496,1,1
4134,76349440,GET,TRUE,11699.845,25224.122,15075.47,2.16,1.29
7580,76349440,GET,FALSE,11700.376,11752.437,11712.34,1,1
10617,76365824,PUT,FALSE,39271.674,44066.75,22660.175,1.12,0.58
8332,76365824,GET,FALSE,11703.486,11705.627,11704.614,1,1
5708,76447744,GET,TRUE,11715.267,25735.467,15173.334,2.2,1.3
4657,76447744,GET,TRUE,11715.481,25960.235,15079.711,2.22,1.29
6798,76709888,GET,TRUE,11765.5,25940.022,15281.18,2.2,1.3
7127,76709888,GET,FALSE,11776.14,11785.048,11759.325,1,1
5676,77398016,GET,TRUE,11860.928,27703.896,15350.064,2.34,1.29
6110,77561856,GET,FALSE,11906.103,11910.736,11888.654,1,1
8083,77578240,GET,TRUE,11905.308,25707.214,15438.444,2.16,1.3
10437,77578240,GET,TRUE,11888.326,26399.404,13697.452,2.22,1.15
8107,77578240,GET,FALSE,11888.66,11921.282,11894.616,1,1
9719,77643776,GET,FALSE,11900.455,11930.531,11900.016,1,1
7949,78118912,GET,TRUE,12271.868,28328.1,15129.384,2.31,1.23
5914,78118912,GET,TRUE,12278.476,25689.043,15388.983,2.09,1.25
7336,78118912,GET,TRUE,11979.636,28102.016,13050.966,2.35,1.09
1655,78348288,GET,TRUE,12007.964,27248.176,16736.787,2.27,1.39
844,78348288,GET,FALSE,12028.278,12007.041,12005.254,1,1
3063,78348288,GET,TRUE,12022.289,28150.274,14562.565,2.34,1.21
3080,78348288,GET,TRUE,12006.847,27485.088,21764.87,2.29,1.81
7612,78364672,GET,FALSE,12028.223,12012.904,12009.181,1,1
6047,78364672,GET,FALSE,12025.431,12030.49,12014.29,1,1
5442,78364672,GET,TRUE,12009.042,23807.204,15320.395,1.98,1.28
4432,78364672,GET,TRUE,12008.444,27113.342,15669.248,2.26,1.3
7751,78364672,GET,FALSE,12026.714,12020.266,12008.627,1,1
7052,78381056,GET,FALSE,12026.702,12035.159,12011.536,1,1
8177,78381056,PUT,FALSE,40852.27,45838.635,25474.329,1.12,0.62
4335,78495744,GET,FALSE,12041.173,12030.768,12031.458,1,1
7198,78544896,GET,TRUE,12036.739,26672.385,15026.205,2.22,1.25
10219,79560704,GET,TRUE,12208.579,26230.191,39085.765,2.15,3.2
8552,79560704,GET,FALSE,12191.165,12221.378,12194.051,1,1
3621,79806464,GET,TRUE,12243.788,29422.934,15810.873,2.4,1.29
3231,80412672,GET,TRUE,12322.786,26657.591,26141.82,2.16,2.12
7054,80412672,GET,FALSE,12322.523,12355.883,12320.866,1,1
6189,80445440,GET,FALSE,12693.063,12331.025,12326.94,0.97,0.97
10592,80691200,GET,FALSE,12373.6,12410.639,12379.951,1,1
10001,81166336,GET,TRUE,12453.109,27106.594,15161.936,2.18,1.22
6677,81870848,GET,TRUE,12568.886,29794.28,38699.381,2.37,3.08
9651,82493440,GET,TRUE,12642.637,30520.814,15378.402,2.41,1.22
7505,82493440,GET,TRUE,12642.938,29529.781,38255.44,2.34,3.03
8590,82493440,GET,TRUE,12641.146,28032.239,17191.63,2.22,1.36
4757,82493440,PUT,FALSE,42681.208,45242.48,25624.457,1.06,0.6
9057,82493440,GET,TRUE,12641.654,28565.069,17965.74,2.26,1.42
9609,82493440,GET,TRUE,12640.96,28032.816,17336.159,2.22,1.37
10172,82493440,GET,FALSE,12643.081,12667.006,12641.547,1,1
8344,82493440,GET,TRUE,12641.846,27662.31,35524.365,2.19,2.81
7190,82493440,GET,FALSE,12914.768,12677.24,12643.775,0.98,0.98
9385,82493440,GET,TRUE,12641.731,26860.531,15440.464,2.12,1.22
7228,82493440,PUT,FALSE,42984.038,47608.379,25668.638,1.11,0.6
9110,82493440,GET,FALSE,12646.289,12673.74,12641.776,1,1
5692,82493440,PUT,FALSE,42722.788,45523.63,32308.322,1.07,0.76
9980,82493440,GET,TRUE,12643.16,27812.466,35853.358,2.2,2.84
10459,82493440,GET,FALSE,12643.802,12679.081,12641.34,1,1
9928,82493440,GET,FALSE,12680.774,12663.943,12655.344,1,1
4210,82493440,GET,FALSE,12643.148,12646.123,12644.078,1,1
8826,82493440,GET,TRUE,12672.109,30018.382,17420.741,2.37,1.37
8932,82493440,GET,TRUE,12642.384,28855.777,36044.402,2.28,2.85
8234,82493440,GET,TRUE,12644.34,27560.002,17355.636,2.18,1.37
9610,82493440,GET,FALSE,12643.449,12671.814,12643.442,1,1
9541,82493440,GET,TRUE,12642.641,28016.813,36090.663,2.22,2.85
8859,82493440,GET,TRUE,12661.401,28194.467,38850.962,2.23,3.07
10062,82493440,GET,TRUE,12641.176,27382.742,15159.778,2.17,1.2
8369,82493440,GET,FALSE,12644.914,12643.311,12641.083,1,1
6755,82493440,GET,TRUE,12642.378,36609.293,37796.074,2.9,2.99
9706,82493440,GET,TRUE,12643.871,29897.418,14671.619,2.36,1.16
9708,82493440,GET,TRUE,12649.762,30623.632,15239.534,2.42,1.2
3481,82493440,GET,FALSE,12766.601,12656.11,12641.69,0.99,0.99
4092,82493440,GET,TRUE,12641.118,30476.805,16197.236,2.41,1.28
4033,82493440,GET,TRUE,12644.464,30342.963,16323.129,2.4,1.29
8055,82493440,GET,TRUE,12645.352,29777.225,16167.006,2.35,1.28
4119,82493440,GET,TRUE,12641.316,29617.83,16024.847,2.34,1.27
8806,82493440,GET,TRUE,12642.717,25549.508,17479.919,2.02,1.38
9384,82493440,GET,FALSE,12643.402,12673.664,12641.098,1,1
9723,82493440,GET,FALSE,12643.868,12644.313,12641.331,1,1
9911,82493440,GET,TRUE,12645.512,28244.401,16917.382,2.23,1.34
10744,82493440,GET,FALSE,12676.006,12660.36,12641.409,1,1
9373,82493440,GET,TRUE,12641.969,25728.251,17717.832,2.04,1.4
9362,82493440,GET,FALSE,12643.233,12662.785,12645.517,1,1
9349,82493440,GET,TRUE,12642.857,27907.869,17653.887,2.21,1.4
8341,82493440,GET,FALSE,12644.703,12647.703,12640.264,1,1
4100,82493440,GET,TRUE,12640.629,30432.284,16290.348,2.41,1.29
3611,82493440,GET,TRUE,12644.402,28465.942,16330.709,2.25,1.29
10132,82493440,GET,TRUE,12644.015,30301.442,16964.875,2.4,1.34
3141,82493440,GET,TRUE,12642.041,29416.753,37052.973,2.33,2.93
8922,82493440,GET,TRUE,12644.621,29627.282,17496.112,2.34,1.38
7680,82493440,GET,FALSE,12645.313,12651.606,12641.215,1,1
10470,82493440,GET,FALSE,12644.422,12647.245,12641.731,1,1
8594,82493440,GET,FALSE,12643.703,12661.828,12643.569,1,1
7414,82493440,GET,TRUE,12643.276,27103.125,16439.116,2.14,1.3
10010,82493440,GET,FALSE,12642.904,12689.735,12643.607,1,1
10073,82493440,GET,FALSE,12641.402,12657.497,12642.399,1,1
10607,82493440,GET,FALSE,12644.389,12667.687,12642.675,1,1
7538,82493440,GET,FALSE,12641.104,12663.189,12641.93,1,1
4588,82493440,PUT,FALSE,42771.923,44694.124,25203.703,1.04,0.59
4515,82493440,PUT,FALSE,42679.155,45635.875,32993.524,1.07,0.77
5667,82493440,GET,FALSE,12640.902,12643.03,12641.959,1,1
9048,82493440,GET,TRUE,12641.498,26634.246,14932.201,2.11,1.18
10567,82493440,GET,FALSE,12642.594,12683.835,12643.738,1,1
10210,82493440,GET,TRUE,12677.571,23580.61,14853.885,1.86,1.17
8542,82493440,GET,TRUE,12641.858,30320.337,36223.387,2.4,2.87
9946,82493440,GET,FALSE,12640.875,12675.921,12676.047,1,1
10893,82493440,PUT,FALSE,42406.109,44632.488,26681.36,1.05,0.63
8879,82493440,GET,TRUE,12674.111,27871.928,15108.906,2.2,1.19
10602,82493440,GET,FALSE,12640.957,12669.124,12644.546,1,1
8462,82493440,PUT,FALSE,42811.968,41711.017,26831.177,0.97,0.63
9522,82493440,GET,TRUE,12644.383,30772.161,36268.492,2.43,2.87
10791,82493440,GET,FALSE,12642.241,12656.705,12641.911,1,1
9002,82493440,GET,FALSE,12644.943,12642.355,12642.402,1,1
8457,82509824,GET,TRUE,12646.824,27490.281,17226.056,2.17,1.36
10827,82509824,PUT,FALSE,42731.35,44341.324,24665.949,1.04,0.58
9859,82509824,GET,FALSE,12645.799,12680.177,12645.082,1,1
8792,82509824,PUT,FALSE,42715.964,48053.445,27161.969,1.12,0.64
3723,82509824,PUT,FALSE,42656.879,47355.401,24386.01,1.11,0.57
5392,82509824,GET,FALSE,12644.076,12674.8,12644.678,1,1
10372,82509824,PUT,FALSE,42636.473,47855.404,26751.031,1.12,0.63
10490,82509824,GET,TRUE,12645.531,23427.963,17928.473,1.85,1.42
9137,82509824,GET,TRUE,12643.705,30340.141,17733.147,2.4,1.4
9003,82509824,GET,FALSE,12645.115,12675.425,12645.581,1,1
8930,82509824,GET,FALSE,12647.595,12668.53,12645.079,1,1
9132,82509824,GET,TRUE,12643.176,28195.154,35551.978,2.23,2.81
10276,82509824,GET,TRUE,12645.086,27749.231,17650.788,2.19,1.4
10435,82509824,GET,TRUE,12647.558,28114.262,16844.472,2.22,1.33
8916,82509824,GET,TRUE,12643.624,27706.14,15251.793,2.19,1.21
9722,82509824,GET,FALSE,12646.355,12648.007,12644.78,1,1
10022,82509824,GET,TRUE,12644.462,30599.183,18218.833,2.42,1.44
8251,82509824,GET,TRUE,13051.364,30732.119,13253.462,2.35,1.02
9537,82509824,GET,TRUE,12644.346,30288.499,16083.037,2.4,1.27
9107,82509824,GET,FALSE,12645.481,12651.705,12649.401,1,1
8305,82509824,GET,FALSE,12647.371,12665.048,12649.671,1,1
10268,82509824,GET,FALSE,12645.347,12679.373,12645.065,1,1
10246,82509824,GET,FALSE,12644.144,12691.154,12669.478,1,1
6764,82509824,PUT,FALSE,42989.897,43073.26,26421.388,1,0.61
7496,82509824,GET,TRUE,12644.781,27023.718,16055.214,2.14,1.27
4027,82509824,PUT,FALSE,42671.481,47434.706,31879.939,1.11,0.75
7410,82509824,GET,FALSE,12738.56,12678.918,12644.487,1,0.99
10068,82509824,GET,TRUE,12644.837,28002.057,15181.621,2.21,1.2
10079,82509824,PUT,FALSE,42659.427,45695.242,21414.116,1.07,0.5
9415,82509824,GET,TRUE,12644.304,28281.658,17353.656,2.24,1.37
9118,82509824,PUT,FALSE,42666.947,47528.524,26655.314,1.11,0.62
10292,82657280,GET,FALSE,12668.725,12691.495,12665.903,1,1
2678,83017728,GET,TRUE,12761.801,29336.319,17292.513,2.3,1.36
1409,83017728,PUT,FALSE,40693.209,47353.593,26834.324,1.16,0.66
527,83017728,GET,FALSE,13323.673,12761.545,12723.292,0.96,0.95
6109,83181568,GET,TRUE,12750.156,23889.986,16495.321,1.87,1.29
5971,83214336,GET,FALSE,12751.531,12755.477,12752.756,1,1
4297,83247104,GET,FALSE,13131.973,12777.18,12757.3,0.97,0.97
1850,83247104,GET,TRUE,18117.583,28995.994,17594.874,1.6,0.97
10248,83492864,GET,FALSE,12795.136,12811.992,12809.348,1,1
6027,83525632,GET,TRUE,12808.961,28202.881,15795.842,2.2,1.23
8345,83574784,GET,FALSE,12809.338,12835.818,12810.727,1,1
7309,83574784,GET,TRUE,12819.003,28240.146,14914.046,2.2,1.16
10171,83689472,GET,FALSE,12823.618,12858.73,12825.352,1,1
4295,83886080,GET,TRUE,12853.511,27034.861,14940.518,2.1,1.16
4866,83886080,GET,FALSE,12997.343,12857.01,12853.33,0.99,0.99
5912,83886080,GET,FALSE,12855.942,12873.594,12856.856,1,1
4011,83886080,GET,TRUE,12855.724,30640.31,16113.573,2.38,1.25
8625,83918848,GET,TRUE,12861.277,28544.66,36305.713,2.22,2.82
10424,83918848,GET,FALSE,12865.428,12880.817,12861.558,1,1
9673,83918848,GET,FALSE,12858.817,12862.372,12859.543,1,1
7636,83918848,GET,FALSE,12861.856,12863.855,12858.877,1,1
10009,83935232,GET,TRUE,12862.374,30767.432,16700.93,2.39,1.3
9420,83935232,GET,TRUE,12861.496,30648.671,16582.889,2.38,1.29
9941,83935232,GET,TRUE,12881.483,28171.184,28310.092,2.19,2.2
10938,83935232,GET,TRUE,12861.568,30862.962,15380.7,2.4,1.2
10402,84213760,GET,TRUE,12903.986,24399.294,18170.965,1.89,1.41
10162,84213760,GET,FALSE,12904.081,12911.125,12904.946,1,1
9380,84246528,GET,TRUE,12912.146,28078.225,18180.729,2.17,1.41
10953,84246528,GET,FALSE,12910.218,12937.561,12910.551,1,1
9467,84246528,GET,FALSE,12929.831,12914.769,12912.024,1,1
8735,84295680,GET,FALSE,12918.685,12956.193,12921.2,1,1
8432,84459520,GET,FALSE,12942.397,12961.622,12944.137,1,1
2351,84459520,GET,FALSE,12956.647,12985.12,12953.967,1,1
8375,84525056,GET,FALSE,12955.638,12958.654,12953.452,1,1
5121,84525056,GET,TRUE,12951.941,27595.844,37962.556,2.13,2.93
10768,84803584,GET,FALSE,13012.636,13020.28,12994.537,1,1
7444,85966848,GET,TRUE,13184.47,31330.541,16639.923,2.38,1.26
601,86065152,GET,FALSE,13204.191,13210.552,13188.88,1,1
1979,86900736,GET,TRUE,13316.183,30494.59,25958.79,2.29,1.95
1522,86900736,GET,TRUE,13324.998,30760.828,18385.824,2.31,1.38
1906,86900736,GET,FALSE,13324.706,13319.424,13317.728,1,1
2082,86900736,GET,FALSE,13323.045,13340.647,13316.609,1,1
2810,86900736,GET,TRUE,13315.452,30160.211,38676.689,2.27,2.9
2573,86900736,GET,FALSE,13323.993,13326.872,13318.465,1,1
63,86900736,GET,TRUE,13318.695,28679.717,18609.744,2.15,1.4
1076,86900736,GET,TRUE,13334.081,30170.895,18010.25,2.26,1.35
1679,86900736,GET,FALSE,13315.818,13328.243,13315.585,1,1
2310,86900736,GET,FALSE,13324.461,13330.939,13332.014,1,1
3025,86900736,GET,TRUE,13330.855,30683.187,18387.141,2.3,1.38
2729,86900736,GET,FALSE,13314.816,13365.206,13317.37,1,1
977,86900736,GET,TRUE,13316.278,30503.953,18437.177,2.29,1.38
2742,86900736,GET,FALSE,13316.414,13325.953,13323.364,1,1
1530,86900736,GET,FALSE,13316.324,13323.292,13316.234,1,1
1829,86900736,GET,FALSE,13315.215,13325.847,13316.086,1,1
2949,86900736,GET,TRUE,13332.225,30205.782,16059.981,2.27,1.2
436,86900736,GET,FALSE,13316.026,13356.49,13316.067,1,1
2225,86900736,GET,FALSE,13317.135,13322.305,13335.558,1,1
2507,86900736,GET,TRUE,13325.3,30379.301,16135.16,2.28,1.21
1620,86900736,GET,FALSE,14366.005,13339.033,13317.007,0.93,0.93
2062,86900736,GET,FALSE,13316.466,13334.147,13315.168,1,1
1926,86900736,GET,FALSE,13315.877,13340.379,13317.037,1,1
2319,86900736,GET,FALSE,13316.274,13339.773,13317.452,1,1
1944,86900736,GET,FALSE,13316.704,13343.093,13315.709,1,1
2026,87965696,PUT,FALSE,43027.409,51198.498,28060.512,1.19,0.65
1493,87965696,GET,FALSE,13498.977,13534.881,13478.952,1,1
240,88768512,GET,TRUE,13621.006,31014.348,19257.937,2.28,1.41
2581,88801280,GET,FALSE,13623.979,13609.884,13607.13,1,1
9180,89014272,GET,FALSE,13639.53,13646.391,13639.582,1,1
