No,Size,Type,IsDegradeRead,replicas,nativeec,microec,NativeecTimes,MicroecTimes,
10478,126271488,GET,TRUE,19361.942,44431.312,28076.887,2.29,1.45,0.368083324
3490,126713856,GET,TRUE,19430.227,45445.015,22259.069,2.34,1.15,0.510197785
10687,128172032,GET,TRUE,19650.995,42797.25,28995.525,2.18,1.48,0.322490931
1176,128532480,GET,TRUE,19696.586,43988.273,27329.459,2.23,1.39,0.378710344
10823,128548864,GET,TRUE,19699.293,52342.168,29939.02,2.66,1.52,0.428013375
10032,128565248,GET,TRUE,19699.783,43897.604,29805.37,2.23,1.51,0.321025129
5377,129056768,GET,TRUE,19772.682,46905.376,58391.99,2.37,2.95,-0.244889072
10326,129646592,GET,TRUE,19869.572,43450.634,29167.102,2.19,1.47,0.328730117
8791,129695744,GET,TRUE,19870.728,42070.048,28404.172,2.12,1.43,0.324836235
4373,129794048,GET,TRUE,20437.565,46749.209,24062.331,2.29,1.18,0.485289024
10019,129925120,GET,TRUE,19907.371,45954.369,25884.869,2.31,1.3,0.436726702
8619,129925120,GET,TRUE,19916.523,48284.894,30313.11,2.42,1.52,0.372203033
7061,130007040,PUT,FALSE,63995.794,71610.204,50182.564,1.12,0.78,0.299226071
6800,130007040,GET,TRUE,19918.398,47049.78,25069.516,2.36,1.26,0.467170388
4356,131301376,GET,TRUE,20115.38,45379.694,20841.95,2.26,1.04,0.54072079
3892,131596288,GET,TRUE,20177.324,45021.979,20889.104,2.23,1.04,0.536024305
3549,131612672,PUT,FALSE,64170.152,82944.197,59332.417,1.29,0.92,0.284670668
9396,131858432,GET,TRUE,20202.072,44779.628,29476.675,2.22,1.46,0.341739172
5025,131858432,GET,TRUE,20719.099,45495.023,23623.648,2.2,1.14,0.480742146
5650,132055040,GET,TRUE,20234.273,46024.382,36980.986,2.27,1.83,0.196491416
73,132939776,GET,TRUE,20366.774,44120.874,26930.547,2.17,1.32,0.389618914
972,132939776,GET,TRUE,20389.557,48207.063,45601.055,2.36,2.24,0.054058635
1866,132939776,PUT,FALSE,69355.037,72673.78,40658.555,1.05,0.59,0.440533367
1662,132939776,GET,TRUE,20382.299,46627.54,36869.592,2.29,1.81,0.209274347
1408,132939776,GET,TRUE,20384.886,45799.325,58717.664,2.25,2.88,-0.282063961
6617,133005312,GET,TRUE,20393.977,45782.064,26490.076,2.24,1.3,0.421387467
5818,133005312,GET,TRUE,21039.742,44062.778,25204.196,2.09,1.2,0.427993487
4348,133005312,GET,TRUE,20381.588,45225.777,29585.827,2.22,1.45,0.345819376
7084,134463488,GET,TRUE,20601.144,45281.179,24417.146,2.2,1.19,0.460766117
5464,134463488,GET,TRUE,20612.515,48097.448,58011.546,2.33,2.81,-0.20612524
1453,135217152,GET,TRUE,20731.459,48598.921,29199.165,2.34,1.41,0.399180797
5179,136708096,GET,TRUE,20945.458,49817.887,24484.974,2.38,1.17,0.508510387
10578,137396224,GET,TRUE,21049.774,45634.894,28004.205,2.17,1.33,0.38634228
5982,139001856,GET,TRUE,21540.609,48266.779,24472.53,2.24,1.14,0.492973625
8530,139378688,GET,TRUE,21367.938,60281.325,47077.821,2.82,2.2,0.219031416
9790,139395072,GET,TRUE,21372.825,46510.701,31122.349,2.18,1.46,0.330856161
5925,139902976,GET,TRUE,21441.876,47884.21,29421.559,2.23,1.37,0.385568667
1777,140279808,GET,TRUE,21494.003,50819.261,28469.271,2.36,1.32,0.439793684
9399,141983744,GET,TRUE,21752.329,45672.961,40303.504,2.1,1.85,0.117563146
9884,142458880,GET,TRUE,21825.817,49064.787,31904.179,2.25,1.46,0.349754051
3255,143474688,GET,TRUE,22267.212,50075.002,39859.449,2.25,1.79,0.204005044
6788,145391616,GET,TRUE,22274.25,46499.383,30380.685,2.09,1.36,0.346643266
8933,146030592,GET,TRUE,22372.649,44587.395,44058.413,1.99,1.97,0.011863936
9087,146112512,GET,TRUE,22403.234,53759.821,28318.293,2.4,1.26,0.473244284
9869,146112512,GET,TRUE,22385.848,49517.187,31504.745,2.21,1.41,0.363761415
6541,146604032,GET,TRUE,22476.719,52185.745,25298.142,2.32,1.13,0.515228881
4383,146767872,GET,TRUE,22498.49,50577.489,59614.925,2.25,2.65,-0.178684948
5384,146784256,GET,TRUE,24343.145,53026.688,60866.786,2.18,2.5,-0.147851927
8883,146898944,GET,TRUE,22524.747,54118.755,47998.395,2.4,2.13,0.113091293
7057,147554304,GET,TRUE,22606.008,47618.825,26876.152,2.11,1.19,0.435598169
6290,148062208,GET,TRUE,24682.568,45528.386,25590.438,1.84,1.04,0.437923453
9090,148471808,GET,TRUE,22746.387,53925.476,33174.667,2.37,1.46,0.384805301
10721,148471808,GET,TRUE,22747.121,49887.278,60065.846,2.19,2.64,-0.204031336
8921,148471808,GET,TRUE,22763.227,50912.432,34027.888,2.24,1.49,0.331638921
10017,148471808,GET,TRUE,22762.238,54944.809,34729.282,2.41,1.53,0.367924238
9425,148471808,GET,TRUE,22746.223,44771.297,26291.869,1.97,1.16,0.412751679
9265,150061056,GET,TRUE,23004.211,55118.668,33160.261,2.4,1.44,0.39838421
8630,150093824,GET,TRUE,23002.941,55698.81,33963.612,2.42,1.48,0.390227332
1491,151633920,GET,TRUE,23232.142,51500.887,62001.313,2.22,2.67,-0.203888255
615,151633920,GET,TRUE,23232.507,50538.189,32660.326,2.18,1.41,0.353749577
507,151633920,GET,TRUE,23231.571,43852.944,32295.213,1.89,1.39,0.263556558
863,151633920,GET,TRUE,23233.553,54809.775,32775.829,2.36,1.41,0.402007598
792,151633920,GET,TRUE,23232.634,51196.406,42866.926,2.2,1.85,0.162696577
6826,152584192,GET,TRUE,23376.373,50222.547,29394.339,2.15,1.26,0.414718274
9871,153845760,GET,TRUE,23571.711,54113.386,31132.191,2.3,1.32,0.424685955
6387,154238976,GET,TRUE,27151.95,51475.858,32121.2,1.9,1.18,0.37599486
9960,154386432,GET,TRUE,23672.677,54120.735,34096.245,2.29,1.44,0.369996638
3165,158695424,GET,TRUE,24311.962,54095.842,30912.903,2.23,1.27,0.428553067
4074,159301632,GET,TRUE,24421.878,50741.823,41486.16,2.08,1.7,0.182406986
5423,159956992,GET,TRUE,24507.558,57637.385,60121.126,2.35,2.45,-0.043092534
3208,160874496,GET,TRUE,24938.371,58601.364,42135.581,2.35,1.69,0.280979518
3768,160874496,GET,TRUE,24661.957,55204.734,28449.284,2.24,1.15,0.484658616
3348,160874496,GET,TRUE,24667.878,57221.648,25485.799,2.32,1.03,0.554612635
5361,160907264,GET,TRUE,24651.777,55720.48,45537.536,2.26,1.85,0.182750472
4890,160907264,GET,TRUE,24663.019,47655.264,35153.169,1.93,1.43,0.26234447
5017,160907264,GET,TRUE,24650.608,54987.089,33667.011,2.23,1.37,0.387728799
3812,160907264,GET,TRUE,25371.14,55356.567,33649.151,2.18,1.33,0.392138046
10722,163233792,GET,TRUE,25010.153,59961.771,46881.557,2.4,1.87,0.218142556
3826,163725312,GET,TRUE,25727.545,54885.062,31644.804,2.13,1.23,0.423435032
8155,164282368,PUT,FALSE,80399.327,89780.912,60693.579,1.12,0.75,0.32398126
4632,164282368,GET,TRUE,25171.56,55510.667,31568.445,2.21,1.25,0.431308491
9856,165380096,GET,TRUE,25363.541,55284.251,37417.218,2.18,1.48,0.323184861
6745,166117376,GET,TRUE,25448.909,57357.072,33721.655,2.25,1.33,0.412075027
5964,168624128,GET,TRUE,26514.351,60335.503,29686.906,2.28,1.12,0.507969528
6001,169852928,GET,TRUE,27462.833,61127.701,46244.138,2.23,1.68,0.243483114
9422,169852928,GET,TRUE,26031.585,56834.384,33798.579,2.18,1.3,0.405314589
6651,169852928,GET,TRUE,26020.296,53562.887,34936.014,2.06,1.34,0.347757077
6684,169869312,GET,TRUE,26039.64,58562.983,32125.914,2.25,1.23,0.451429686
1913,170737664,GET,TRUE,26155.376,57051.786,37321.599,2.18,1.43,0.345829436
317,170737664,GET,TRUE,26157.931,61476.577,35569.961,2.35,1.36,0.421406286
311,170737664,PUT,FALSE,89252.404,95210.178,73266.766,1.07,0.82,0.230473385
10134,172605440,GET,TRUE,26463.663,56889.752,38721.607,2.15,1.46,0.319357079
6725,173375488,GET,TRUE,28296.959,59000.488,65183.872,2.09,2.3,-0.104802252
4370,175259648,GET,TRUE,26887.013,59481.501,36247.398,2.21,1.35,0.39061057
4943,176586752,GET,TRUE,27052.129,61261.043,34033.687,2.26,1.26,0.44444813
6722,179322880,GET,TRUE,29260.45,62013.688,34517.343,2.12,1.18,0.443391546
9236,180600832,GET,TRUE,27682.781,62164.194,47080.696,2.25,1.7,0.242639646
3678,180928512,GET,TRUE,27732.342,64732.646,37242.776,2.33,1.34,0.424667794
10746,182272000,GET,TRUE,27937.337,66539.214,36189.691,2.38,1.3,0.456114841
249,182452224,GET,TRUE,27951.318,62143.687,34588.921,2.22,1.24,0.443404106
842,182452224,GET,TRUE,27949.657,65862.213,29763.468,2.36,1.06,0.54809493
3020,182452224,GET,TRUE,27969.433,62212.882,34791.485,2.22,1.24,0.440767187
4344,183697408,GET,TRUE,29067.255,61729.369,28924.516,2.12,1,0.531430234
10733,186712064,GET,TRUE,28603.278,66816.461,82347.45,2.34,2.88,-0.232442556
8761,191496192,GET,TRUE,29335.914,63959.842,67773.809,2.18,2.31,-0.059630651
6602,191741952,GET,TRUE,29746.451,65259.692,43740.363,2.19,1.47,0.329749166
6793,191889408,GET,TRUE,32597.216,65043.868,37205.248,2,1.14,0.427997609
7953,191889408,GET,TRUE,29419.622,64555.263,42784.063,2.19,1.45,0.337249033
3240,191889408,GET,TRUE,29395.623,65060.95,32978.173,2.21,1.12,0.493118791
6701,191889408,GET,TRUE,29395.939,68034.336,33094.923,2.31,1.13,0.513555582
8053,191889408,GET,TRUE,32112.872,62538.299,67103.965,1.95,2.09,-0.073005919
7259,191938560,GET,TRUE,29805.922,65773.526,36665.464,2.21,1.23,0.442549819
7657,192102400,GET,TRUE,29428.578,68209.764,39349.564,2.32,1.34,0.423109513
7793,192200704,GET,TRUE,29444.953,68397.002,39059.823,2.32,1.33,0.428924926
4706,194478080,GET,TRUE,29793.458,68868.944,35553.918,2.31,1.19,0.483745271
811,194838528,GET,TRUE,29861.673,64821.625,36661.015,2.17,1.23,0.434432336
8711,196493312,GET,TRUE,30114.577,64439.73,43781.318,2.14,1.45,0.320585018
5089,200491008,GET,TRUE,33358.396,65173.866,38628.553,1.95,1.16,0.40729996
4581,200540160,GET,TRUE,30737.847,68198.7,38937.37,2.22,1.27,0.429059938
4519,201555968,GET,TRUE,33541.527,70091.525,38609.235,2.09,1.15,0.449159724
7096,201555968,GET,TRUE,33564.512,69497.243,34152.686,2.07,1.02,0.508574952
4709,201555968,GET,TRUE,30876.549,69089.902,32362.177,2.24,1.05,0.531593242
3219,203227136,GET,TRUE,31150.194,79341.127,82071.361,2.55,2.63,-0.034411334
10446,205438976,GET,TRUE,31491.935,68969.989,45600.693,2.19,1.45,0.338832822
6440,205766656,GET,TRUE,31522.631,67790.572,40757.117,2.15,1.29,0.398778978
5302,207470592,GET,TRUE,31785.606,70704.254,71386.374,2.22,2.25,-0.00964751
5705,208060416,GET,TRUE,31873.341,85968.779,40541.481,2.7,1.27,0.528416229
9054,215007232,GET,TRUE,33496.5,78299.784,83505.109,2.34,2.49,-0.06647943
9654,217694208,GET,TRUE,33366.755,67004.555,42390.97,2.01,1.27,0.367341967
10070,221036544,GET,TRUE,33861.938,73537.053,46406.612,2.17,1.37,0.368935658
1587,225198080,GET,TRUE,34517.089,74607.844,46060.06,2.16,1.33,0.382637836
7492,226639872,GET,TRUE,34733.517,77547.542,40073.145,2.23,1.15,0.483244163
10637,229359616,GET,TRUE,35151.698,87780.825,39910.21,2.5,1.14,0.545342505
1937,236584960,GET,TRUE,36240.236,78377.281,45351.349,2.16,1.25,0.421371239
10195,237371392,GET,TRUE,36364.314,79405.289,42021.095,2.18,1.16,0.470802316
10663,237371392,GET,TRUE,36361.043,86094.324,50187.883,2.37,1.38,0.417059329
9529,237371392,GET,TRUE,36362.152,79492.364,41854.534,2.19,1.15,0.473477302
10196,237371392,GET,TRUE,36378.965,69934.856,86044.508,1.92,2.37,-0.230352258
10087,237371392,GET,TRUE,36376.3,76057.342,51074.249,2.09,1.4,0.328477072
8913,237371392,GET,TRUE,36920.81,79305.012,42078.882,2.15,1.14,0.469404506
2586,238272512,GET,TRUE,36530.242,77519.496,57455.376,2.12,1.57,0.25882676
739,238272512,GET,TRUE,36501.524,78671.544,46964.34,2.16,1.29,0.40303269
2407,238272512,GET,TRUE,36504.127,85415.691,39777.79,2.34,1.09,0.534303481
2506,238272512,GET,TRUE,36502.759,80898.835,49012.309,2.22,1.34,0.394153093
1458,238272512,GET,TRUE,36499.653,78704.507,45848.808,2.16,1.26,0.417456385
9738,239747072,GET,TRUE,36741.614,79215.381,60410.147,2.16,1.64,0.23739372
9358,239747072,GET,TRUE,36737.613,79187.694,48209.287,2.16,1.31,0.391202287
5893,241647616,GET,TRUE,37035.404,81188.038,87090.703,2.19,2.35,-0.072703629
10881,244334592,GET,TRUE,37427.925,87262.904,86181.319,2.33,2.3,0.012394557
3652,269205504,GET,TRUE,41247.167,89988.946,52059.887,2.18,1.26,0.421485757
10486,269516800,GET,TRUE,41298.867,98275.512,58316.55,2.38,1.41,0.406601413
4968,270286848,GET,TRUE,41954.482,92172.196,46006.848,2.2,1.1,0.500859804
3614,276774912,GET,TRUE,42406.064,93457.773,45649.878,2.2,1.08,0.511545412
10075,285114368,GET,TRUE,43675.479,94142.876,61723.154,2.16,1.41,0.344367236
6694,286851072,GET,TRUE,43956.681,96725.67,54252.788,2.2,1.23,0.43910662
6269,288374784,GET,TRUE,45249.216,103324.544,54796.847,2.28,1.21,0.469662823
3673,289062912,GET,TRUE,44715.286,99865.074,53496.755,2.23,1.2,0.464309664
3924,290324480,GET,TRUE,46938.156,91162.973,53795.519,1.94,1.15,0.409897273
9020,296321024,GET,TRUE,45391.713,96668.278,55978.817,2.13,1.23,0.420918442
3609,304283648,GET,TRUE,46610.193,106926.204,49259.137,2.29,1.06,0.539316508
5088,313655296,GET,TRUE,49227.536,106783.884,57566.994,2.17,1.17,0.460901853
8191,313655296,GET,TRUE,48082.623,101860.081,70699.454,2.12,1.47,0.305915985
10384,314081280,GET,TRUE,48115.924,103024.467,63805.816,2.14,1.33,0.380673175
8574,314081280,GET,TRUE,48111.606,102008.254,66942.731,2.12,1.39,0.34375182
5844,314523648,GET,TRUE,49659.558,105476.937,59365.014,2.12,1.2,0.437175408
10385,314621952,GET,TRUE,48193.572,103407.167,59983.386,2.15,1.24,0.419930091
10952,314621952,GET,TRUE,48196.233,100717.207,61133.472,2.09,1.27,0.393018593
8239,314654720,PUT,FALSE,155992.593,171629.057,105813.875,1.1,0.68,0.383473423
6167,314654720,PUT,FALSE,154487.545,184882.421,130171.823,1.2,0.84,0.295921038
4553,314654720,PUT,FALSE,153760.386,343399.471,116367.629,2.23,0.76,0.661130436
10884,316375040,GET,TRUE,48470.698,101329.834,76922.491,2.09,1.59,0.240870255
3868,324190208,GET,TRUE,49674.067,113438.014,119084.904,2.28,2.4,-0.049779521
4045,329121792,GET,TRUE,50432.182,111297.62,62009.383,2.21,1.23,0.442850773
3669,329121792,GET,TRUE,50432.124,115017.471,61033.62,2.28,1.21,0.469353486
10209,334020608,GET,TRUE,51178.362,119334.208,116475.507,2.33,2.28,0.023955419
2361,342114304,GET,TRUE,52410.565,109645.868,77011.693,2.09,1.47,0.297632511
269,357416960,GET,TRUE,54767.572,124735.969,69692.457,2.28,1.27,0.441280189
2569,357416960,GET,TRUE,54748.119,114567.996,59665.435,2.09,1.09,0.479213768
1986,357482496,GET,TRUE,54773.285,114241.295,70225.604,2.09,1.28,0.385287045
2588,357482496,GET,TRUE,54773.923,117194.48,71301.378,2.14,1.3,0.391597812
221,358039552,GET,TRUE,54868.333,116893.454,66443.452,2.13,1.21,0.431589625
4455,358465536,GET,TRUE,54928.167,119733.017,68794.571,2.18,1.25,0.425433579
526,367247360,GET,TRUE,56256.545,128693.93,64315.036,2.29,1.14,0.5002481
3347,367329280,GET,TRUE,57035.842,178383.033,78404.075,3.13,1.37,0.560473473
9124,372080640,GET,TRUE,56999.233,121029.536,140457.09,2.12,2.46,-0.160519115
8286,373112832,GET,TRUE,57152.902,120514.411,77127.974,2.11,1.35,0.360010364
8941,380583936,GET,TRUE,58309.398,136385.231,77904.941,2.34,1.34,0.428787557
6377,388956160,GET,TRUE,59592.058,134434.422,70415.96,2.26,1.18,0.476205878
9514,389038080,GET,TRUE,59607.163,126356.969,80414.524,2.12,1.35,0.36359249
8064,391938048,GET,TRUE,60051.073,130678.88,87508.377,2.18,1.46,0.330355624
10181,392806400,GET,TRUE,60186.493,116512.322,68133.679,1.94,1.13,0.415223404
2542,447889408,GET,TRUE,68603.481,155529.46,79123.937,2.27,1.15,0.491260775
10412,447938560,GET,TRUE,68621.113,158958.406,90662.444,2.32,1.32,0.429646747
7837,448167936,GET,TRUE,68662.53,157321.331,97872.297,2.29,1.43,0.377882857
2403,448905216,GET,TRUE,68759.286,157449.047,86658.257,2.29,1.26,0.449610787
5794,465190912,GET,TRUE,71252.945,185398.636,100008.661,2.6,1.4,0.46057499
8937,479412224,GET,TRUE,73444.114,151489.394,108772.207,2.06,1.48,0.281981371
6226,479412224,GET,TRUE,73451.339,185472.971,80967.653,2.53,1.1,0.563453087
8348,479412224,GET,TRUE,73457.598,153345.788,97969.437,2.09,1.33,0.361120783
8500,479461376,GET,TRUE,73441.085,167250.917,78976.793,2.28,1.08,0.527794559
10396,479461376,GET,TRUE,73457.883,170124.183,79399.625,2.32,1.08,0.533284313
9699,504938496,GET,TRUE,77364.701,177817.569,104096.136,2.3,1.35,0.414590265
6364,586235904,GET,TRUE,89793.297,393841.826,111290.501,4.39,1.24,0.717423357
10212,586235904,GET,TRUE,89804.442,186315.158,119315.284,2.07,1.33,0.359605062
8564,690372608,GET,TRUE,105742.386,207086.415,138203.822,1.96,1.31,0.33262729
10250,692256768,GET,TRUE,106043.014,240364.484,117279.18,2.27,1.11,0.512077749
,,,,,44011576.23,29071673.57,,,602.2726232
,,,,,24656.34522,16286.65186,,,0.337407632
,,,,,0.339453933,,,,
