readReplicas, filename /tmp16777216replicas.dat, loop 1000
/tmp16777216replicas.dat is a ReplicasFile!
starting benchmark...
Loop 836 (us) 2575.485
Loop 837 (us) 2574.534
Loop 838 (us) 2574.459
Loop 839 (us) 2575.512
Loop 840 (us) 2575.774
Loop 841 (us) 2575.784
Loop 842 (us) 2575.106
Loop 843 (us) 2574.303
Loop 844 (us) 2574.985
Loop 845 (us) 2575.474
Loop 846 (us) 2575.481
Loop 847 (us) 2576.033
Loop 848 (us) 2574.425
Loop 849 (us) 2575.136
Loop 850 (us) 2574.965
Loop 851 (us) 2574.393
Loop 852 (us) 2574.625
Loop 853 (us) 2575.507
Loop 854 (us) 2575.788
Loop 855 (us) 2575.315
Loop 856 (us) 2574.481
Loop 857 (us) 2574.849
Loop 858 (us) 2574.468
Loop 859 (us) 2574.574
Loop 860 (us) 2575.483
Loop 861 (us) 2886.683
Loop 862 (us) 2575.458
Loop 863 (us) 2575.585
Loop 864 (us) 2575.698
Loop 865 (us) 2574.846
Loop 866 (us) 2574.398
Loop 867 (us) 2575.586
Loop 868 (us) 2574.498
Loop 869 (us) 2574.616
Loop 870 (us) 2575.419
Loop 871 (us) 2574.523
Loop 872 (us) 2574.759
Loop 873 (us) 2574.323
Loop 874 (us) 2574.222
Loop 875 (us) 2575.197
Loop 876 (us) 2575.594
Loop 877 (us) 2575.531
Loop 878 (us) 2575.452
Loop 879 (us) 2575.4
Loop 880 (us) 2575.579
Loop 881 (us) 2575.476
Loop 882 (us) 2574.265
Loop 883 (us) 2574.913
Loop 884 (us) 2574.704
Loop 885 (us) 2574.395
Loop 886 (us) 2574.309
Loop 887 (us) 2574.604
Loop 888 (us) 2575.588
Loop 889 (us) 2574.439
Loop 890 (us) 2575.269
Loop 891 (us) 2575.492
Loop 892 (us) 2574.602
Loop 893 (us) 2575.637
Loop 894 (us) 2575.631
Loop 895 (us) 2574.375
Loop 896 (us) 2574.245
Loop 897 (us) 2574.742
Loop 898 (us) 2575.972
Loop 899 (us) 2575.611
