No,Size,Type,IsDegradeRead,replicas,nativeec,microec,NativeecTimes,MicroecTimes
3748,12284,GET,False,6.67,23.898,8.291,3.58,1.24
4675,12284,GET,True,7.427,25.07,14.946,3.38,2.01
679,12284,GET,True,6.372,20.023,12.746,3.14,2.0
4174,12284,GET,True,6.338,27.43,16.441,4.33,2.59
2321,12284,GET,False,7.055,24.171,12.278,3.43,1.74
2133,12284,GET,False,6.513,18.659,9.069,2.86,1.39
3376,12284,GET,False,6.612,10.667,8.716,1.61,1.32
1139,12284,GET,False,6.864,20.191,9.554,2.94,1.39
1441,12284,GET,True,7.184,27.558,14.308,3.84,1.99
6592,12284,GET,True,7.279,20.531,14.431,2.82,1.98
6351,12284,GET,True,6.594,22.491,13.314,3.41,2.02
6148,12284,GET,True,7.47,40.004,17.056,5.36,2.28
2037,12284,GET,False,8.034,21.931,10.629,2.73,1.32
6196,12284,GET,False,6.863,9.706,7.882,1.41,1.15
753,12284,GET,False,7.119,20.522,9.465,2.88,1.33
106,12284,GET,False,7.476,14.257,9.581,1.91,1.28
3190,12284,GET,False,7.36,15.791,10.071,2.15,1.37
7960,12284,GET,True,5.881,20.897,13.227,3.55,2.25
2455,12284,GET,True,8.366,25.92,13.943,3.1,1.67
5506,12284,GET,False,6.187,15.413,9.175,2.49,1.48
2457,12284,GET,False,6.432,10.39,7.587,1.62,1.18
1674,12284,GET,False,6.63,23.564,10.016,3.55,1.51
1567,12284,GET,False,7.372,17.92,12.788,2.43,1.73
9000,12284,GET,True,6.176,40.152,16.077,6.5,2.6
3268,12284,GET,True,6.417,19.746,12.95,3.08,2.02
4098,12284,GET,True,6.976,23.979,14.157,3.44,2.03
6360,12284,GET,False,7.408,16.106,9.523,2.17,1.29
10475,12284,GET,False,6.957,13.009,10.663,1.87,1.53
4429,12284,GET,True,6.639,29.571,15.664,4.45,2.36
8623,12284,GET,False,7.155,11.999,12.409,1.68,1.73
673,12284,GET,False,6.811,16.506,9.605,2.42,1.41
7595,12284,GET,False,6.597,18.573,12.344,2.82,1.87
3103,12284,GET,False,7.779,17.824,14.095,2.29,1.81
1470,12284,GET,True,7.724,29.669,17.542,3.84,2.27
1791,12284,GET,True,6.914,17.984,15.413,2.6,2.23
3432,12284,GET,False,6.377,19.666,7.297,3.08,1.14
4560,12284,GET,False,8.106,20.602,11.403,2.54,1.41
410,12284,GET,False,7.013,28.289,10.38,4.03,1.48
8884,12284,GET,False,7.186,33.325,12.612,4.64,1.76
9095,12284,GET,True,7.255,17.466,16.208,2.41,2.23
4988,12284,GET,False,6.262,18.165,8.223,2.9,1.31
226,12284,GET,False,7.598,28.743,9.926,3.78,1.31
8102,12284,GET,False,5.875,15.45,7.431,2.63,1.26
6158,12284,GET,False,7.705,13.9,9.056,1.8,1.18
7775,12284,GET,False,6.31,18.371,14.859,2.91,2.35
1813,12284,GET,False,6.618,12.412,9.849,1.88,1.49
8164,12284,GET,True,6.98,25.754,17.743,3.69,2.54
243,12284,GET,True,7.699,29.408,14.611,3.82,1.9
5454,12284,GET,False,6.256,15.097,9.141,2.41,1.46
4589,12284,GET,False,8.809,20.957,9.964,2.38,1.13
5510,12284,GET,False,8.004,15.026,9.074,1.88,1.13
6361,12284,GET,True,6.12,17.465,12.35,2.85,2.02
4643,12284,GET,False,5.866,37.451,10.692,6.38,1.82
2278,12284,GET,False,5.934,13.71,11.864,2.31,2.0
5213,12284,GET,False,6.975,16.42,9.415,2.35,1.35
5497,12284,GET,True,22.758,25.302,16.086,1.11,0.71
9074,12284,GET,True,6.425,20.583,15.493,3.2,2.41
680,12284,GET,True,8.06,22.488,13.13,2.79,1.63
4015,12284,GET,False,6.614,17.637,7.741,2.67,1.17
668,12284,GET,False,6.796,17.102,9.483,2.52,1.4
769,12284,GET,False,6.289,25.655,10.803,4.08,1.72
3361,12284,GET,False,6.984,10.718,10.266,1.53,1.47
5739,12284,GET,False,7.373,27.992,12.391,3.8,1.68
2275,12284,GET,False,6.58,18.092,14.137,2.75,2.15
7890,12284,GET,True,6.672,25.036,15.753,3.75,2.36
10348,12284,GET,False,7.276,15.433,9.05,2.12,1.24
8094,12284,GET,False,7.086,24.083,9.92,3.4,1.4
3535,12284,GET,True,6.665,24.126,14.871,3.62,2.23
10092,12284,GET,True,6.899,25.019,19.642,3.63,2.85
2700,12284,GET,False,6.939,14.811,8.817,2.13,1.27
7097,12284,GET,True,7.094,27.85,18.432,3.93,2.6
6961,12284,GET,False,7.888,21.277,13.889,2.7,1.76
2330,12284,GET,False,6.755,19.899,12.629,2.95,1.87
2577,12284,GET,False,6.403,18.91,12.83,2.95,2.0
7728,12284,GET,False,6.97,22.114,12.246,3.17,1.76
1488,12284,GET,True,6.761,29.266,16.098,4.33,2.38
8028,12284,GET,True,6.753,20.71,13.276,3.07,1.97
5254,12284,GET,False,6.256,17.665,8.609,2.82,1.38
1366,12284,GET,True,8.206,25.521,17.368,3.11,2.12
1108,12284,GET,False,8.595,27.865,13.996,3.24,1.63
10655,12284,GET,False,6.093,11.233,10.553,1.84,1.73
254,12284,GET,False,6.566,11.86,8.163,1.81,1.24
4181,12356,GET,True,7.209,18.611,15.298,2.58,2.12
6743,12368,GET,True,7.763,24.169,14.188,3.11,1.83
8626,12392,GET,False,7.43,38.276,20.419,5.15,2.75
4747,12600,GET,False,7.3,17.346,9.989,2.38,1.37
1752,12656,GET,True,6.832,21.628,14.492,3.17,2.12
1633,12656,GET,True,8.015,53.278,18.101,6.65,2.26
2336,12656,GET,False,6.691,26.319,12.13,3.93,1.81
143,12656,PUT,False,21.933,74.171,40.881,3.38,1.86
4673,12744,GET,True,6.916,41.951,16.69,6.07,2.41
5845,12804,GET,False,7.346,38.31,19.764,5.22,2.69
9336,12808,GET,False,6.842,13.973,11.021,2.04,1.61
4180,12820,GET,True,6.513,19.136,17.746,2.94,2.72
8163,12820,GET,False,6.903,30.581,14.437,4.43,2.09
7950,12820,GET,False,7.779,37.909,13.807,4.87,1.77
3605,12820,GET,True,7.051,25.19,14.302,3.57,2.03
7034,12820,GET,True,6.943,24.219,13.646,3.49,1.97
6379,12820,GET,False,8.149,18.62,14.631,2.28,1.8
10207,12820,GET,False,7.679,24.762,13.256,3.22,1.73
7779,12820,GET,True,5.972,20.536,13.67,3.44,2.29
6503,12820,GET,True,7.335,21.931,19.471,2.99,2.65
7772,12820,GET,True,7.698,25.425,15.48,3.3,2.01
9027,12820,GET,True,7.561,16.274,14.358,2.15,1.9
3267,12820,GET,True,7.388,21.285,14.082,2.88,1.91
4562,12820,GET,False,6.996,15.994,11.04,2.29,1.58
4526,12820,GET,True,7.251,25.98,16.848,3.58,2.32
3691,12880,GET,True,7.783,22.382,15.911,2.88,2.04
9737,12928,GET,False,7.777,46.659,13.056,6.0,1.68
10053,12984,GET,False,6.582,15.453,10.453,2.35,1.59
10572,12988,GET,True,6.951,19.605,17.236,2.82,2.48
476,12996,GET,True,7.023,23.739,15.745,3.38,2.24
2267,12996,GET,False,8.288,18.862,13.574,2.28,1.64
7200,13064,GET,False,7.889,26.66,14.509,3.38,1.84
3499,13112,GET,False,7.485,19.626,15.472,2.62,2.07
3182,13112,GET,False,8.124,16.451,10.315,2.02,1.27
6565,13112,GET,True,8.804,20.453,13.994,2.32,1.59
6288,13112,GET,False,8.841,21.846,9.381,2.47,1.06
4792,13112,GET,False,7.367,14.879,12.366,2.02,1.68
5155,13112,GET,True,8.285,21.829,14.951,2.63,1.8
9799,13112,GET,False,7.489,17.437,13.255,2.33,1.77
3982,13152,GET,False,7.686,13.681,9.709,1.78,1.26
7314,13152,GET,False,7.086,15.102,9.61,2.13,1.36
4277,13152,GET,True,7.077,20.635,13.765,2.92,1.95
2688,13192,GET,True,7.363,24.7,14.375,3.35,1.95
2654,13192,GET,True,7.25,22.236,12.817,3.07,1.77
5044,13260,GET,True,8.249,22.224,14.269,2.69,1.73
10909,13296,GET,True,7.829,31.721,19.461,4.05,2.49
663,13304,GET,False,7.726,26.739,10.17,3.46,1.32
7406,13412,GET,False,7.132,23.558,11.395,3.3,1.6
6690,13416,GET,False,7.68,19.399,12.063,2.53,1.57
10940,13448,GET,False,8.11,18.915,13.053,2.33,1.61
7246,13732,GET,False,8.13,13.624,9.833,1.68,1.21
9440,13792,GET,True,7.414,30.695,18.784,4.14,2.53
2640,13836,GET,True,6.83,39.002,15.66,5.71,2.29
6967,13840,GET,False,8.006,20.267,11.068,2.53,1.38
6072,13840,GET,True,10.066,21.134,16.538,2.1,1.64
3357,13884,GET,False,7.857,11.733,10.741,1.49,1.37
9825,13904,GET,False,6.974,15.173,14.171,2.18,2.03
10327,13920,GET,False,7.838,33.015,10.139,4.21,1.29
8303,13972,GET,False,7.799,18.373,12.075,2.36,1.55
4699,14044,GET,False,8.026,18.617,10.351,2.32,1.29
9525,14052,GET,False,8.416,32.018,14.34,3.8,1.7
7660,14088,GET,False,7.778,18.238,22.063,2.34,2.84
4056,14100,GET,True,7.17,19.906,14.146,2.78,1.97
8013,14132,GET,False,7.849,14.53,10.265,1.85,1.31
2559,14216,GET,True,8.622,27.033,17.301,3.14,2.01
1207,14216,GET,True,7.407,47.817,17.528,6.46,2.37
6545,14236,GET,True,8.591,59.351,18.941,6.91,2.2
3862,14244,GET,True,7.253,22.005,15.467,3.03,2.13
6785,14248,GET,True,8.576,27.186,18.534,3.17,2.16
8972,14388,GET,True,8.32,24.322,15.875,2.92,1.91
9686,14396,GET,False,7.727,16.245,10.923,2.1,1.41
10724,14636,GET,True,8.232,28.045,14.903,3.41,1.81
9,14708,GET,True,7.437,25.204,13.004,3.39,1.75
8051,14720,GET,False,9.443,17.958,12.219,1.9,1.29
7968,14720,GET,True,7.511,23.349,18.146,3.11,2.42
6216,14792,GET,True,8.215,21.357,15.431,2.6,1.88
7729,14880,PUT,False,14.633,42.473,35.288,2.9,2.41
4712,14880,GET,True,7.182,27.59,16.706,3.84,2.33
812,14920,GET,True,8.023,23.482,15.949,2.93,1.99
5963,14920,GET,False,7.921,16.291,12.982,2.06,1.64
2352,14920,GET,False,7.596,19.619,13.141,2.58,1.73
6210,14920,GET,False,7.822,13.275,11.137,1.7,1.42
6669,14940,GET,True,7.935,21.169,16.463,2.67,2.07
10911,14988,GET,False,7.912,14.773,15.244,1.87,1.93
2414,15076,GET,False,7.487,24.274,13.231,3.24,1.77
2021,15076,GET,True,7.124,27.762,17.698,3.9,2.48
2415,15076,GET,False,6.486,16.224,9.806,2.5,1.51
1455,15076,GET,True,7.892,28.637,16.694,3.63,2.12
2531,15076,GET,False,6.711,16.749,11.208,2.5,1.67
2445,15076,GET,True,7.112,21.197,16.024,2.98,2.25
2008,15080,GET,True,7.857,49.858,20.696,6.35,2.63
4067,15112,GET,False,6.775,11.812,9.852,1.74,1.45
6449,15128,GET,False,8.045,22.011,12.603,2.74,1.57
6968,15128,GET,False,8.056,23.244,11.569,2.89,1.44
5311,15128,GET,True,8.2,23.386,16.491,2.85,2.01
7472,15128,GET,False,8.164,21.667,12.583,2.65,1.54
7935,15132,GET,False,7.753,26.405,14.124,3.41,1.82
6566,15132,GET,False,7.853,11.667,10.48,1.49,1.33
5943,15132,GET,False,7.717,15.321,13.292,1.99,1.72
6492,15132,GET,False,8.69,20.112,12.954,2.31,1.49
7897,15132,GET,False,8.277,19.683,12.858,2.38,1.55
5317,15136,GET,False,7.786,15.548,11.248,2.0,1.44
4220,15136,GET,False,7.358,18.689,10.669,2.54,1.45
7977,15136,GET,True,9.074,22.46,15.936,2.48,1.76
6956,15136,GET,False,8.167,21.112,11.326,2.59,1.39
5706,15136,GET,True,7.973,22.533,18.633,2.83,2.34
5658,15176,GET,True,7.618,23.573,19.354,3.09,2.54
4845,15192,GET,False,9.193,15.504,12.921,1.69,1.41
6086,15336,GET,False,9.299,17.078,10.987,1.84,1.18
3628,15336,GET,False,8.456,13.344,13.481,1.58,1.59
6771,15344,GET,False,8.106,23.114,13.066,2.85,1.61
3944,15384,GET,False,7.996,16.735,10.012,2.09,1.25
10700,15632,GET,False,8.718,18.677,10.813,2.14,1.24
8803,15708,GET,True,7.612,49.413,17.89,6.49,2.35
8237,15716,GET,True,8.388,34.611,18.909,4.13,2.25
9787,15764,GET,False,7.407,27.4,9.924,3.7,1.34
5868,15900,GET,False,8.293,12.231,12.684,1.47,1.53
7404,15968,GET,False,8.166,24.562,13.144,3.01,1.61
8768,16004,GET,True,9.888,50.702,19.962,5.13,2.02
6466,16056,GET,True,8.128,21.66,19.403,2.66,2.39
6090,16056,GET,True,9.265,55.082,17.593,5.95,1.9
7704,16056,GET,True,7.62,21.951,14.988,2.88,1.97
3495,16056,GET,True,6.923,26.224,18.508,3.79,2.67
8280,16068,PUT,False,16.088,63.246,35.913,3.93,2.23
8242,16172,GET,True,7.533,30.02,16.89,3.99,2.24
4094,16172,GET,False,8.417,20.258,9.483,2.41,1.13
7180,16172,GET,True,9.038,22.564,15.94,2.5,1.76
6278,16376,GET,False,8.6,18.366,12.359,2.14,1.44
4395,16376,GET,True,7.428,21.567,17.58,2.9,2.37
8022,16376,GET,False,8.842,13.3,9.984,1.5,1.13
8082,16384,GET,False,6.909,22.214,9.407,3.22,1.36
10704,16384,GET,True,7.363,18.306,15.393,2.49,2.09
3263,16384,GET,True,6.976,34.172,13.479,4.9,1.93
2996,16384,GET,False,8.008,17.969,16.88,2.24,2.11
5538,16384,GET,False,8.021,19.338,10.589,2.41,1.32
3822,16384,GET,True,8.164,29.4,16.448,3.6,2.01
4659,16384,GET,True,8.38,56.456,16.815,6.74,2.01
7332,16384,GET,True,7.512,23.263,15.65,3.1,2.08
3697,16384,GET,True,8.18,21.261,15.75,2.6,1.93
4804,16384,GET,False,7.86,11.637,10.943,1.48,1.39
7420,16384,GET,False,9.972,37.594,18.507,3.77,1.86
1170,16384,GET,True,8.554,29.922,17.891,3.5,2.09
6428,16384,GET,True,7.759,23.769,14.376,3.06,1.85
746,16384,GET,False,7.649,33.254,10.112,4.35,1.32
4116,16384,GET,False,7.396,21.59,9.745,2.92,1.32
7285,16384,GET,False,8.338,24.46,10.987,2.93,1.32
2170,16384,GET,True,7.553,43.346,15.762,5.74,2.09
9994,16384,GET,True,7.282,22.748,19.138,3.12,2.63
4305,16384,GET,True,8.277,20.094,15.362,2.43,1.86
10341,16384,GET,False,7.438,18.182,10.323,2.44,1.39
10748,16384,GET,False,7.715,16.304,10.744,2.11,1.39
7310,16384,GET,True,9.074,59.798,19.01,6.59,2.09
4308,16384,GET,False,8.575,16.184,11.899,1.89,1.39
4774,16384,GET,False,8.005,17.287,10.589,2.16,1.32
620,16384,GET,False,8.147,30.09,10.717,3.69,1.32
5763,16384,GET,False,7.032,20.787,9.535,2.96,1.36
7869,16384,GET,True,8.065,47.246,22.289,5.86,2.76
913,16384,GET,False,9.819,18.459,9.458,1.88,0.96
10058,16384,GET,True,8.442,22.669,15.646,2.69,1.85
7637,16384,GET,False,8.099,22.174,11.176,2.74,1.38
9478,16384,GET,True,7.614,25.092,15.232,3.3,2.0
2083,16384,GET,False,7.879,17.243,10.193,2.19,1.29
9503,16384,GET,False,7.728,17.227,11.53,2.23,1.49
5675,16384,GET,True,9.311,20.555,17.866,2.21,1.92
5033,16384,GET,False,8.962,15.298,12.031,1.71,1.34
3111,16384,GET,False,8.149,17.25,12.17,2.12,1.49
4086,16384,GET,False,7.89,22.408,10.601,2.84,1.34
3252,16384,GET,False,7.599,17.952,10.425,2.36,1.37
1553,16384,GET,False,7.958,18.346,10.665,2.31,1.34
406,16384,GET,False,7.833,17.323,10.732,2.21,1.37
6091,16384,GET,False,8.8,16.961,11.845,1.93,1.35
343,16384,GET,False,8.129,27.872,11.031,3.43,1.36
7927,16384,GET,False,7.312,17.184,10.044,2.35,1.37
9540,16384,GET,True,8.439,37.736,15.66,4.47,1.86
4367,16384,GET,False,8.861,38.872,11.972,4.39,1.35
5325,16384,GET,False,7.937,14.799,10.823,1.86,1.36
7168,16384,GET,False,8.106,25.837,10.38,3.19,1.28
7945,16384,GET,True,8.048,23.384,16.155,2.91,2.01
5561,16384,GET,False,7.6,18.567,11.295,2.44,1.49
3937,16384,GET,True,7.375,22.134,14.126,3.0,1.92
9954,16384,GET,True,8.254,30.527,17.319,3.7,2.1
479,16384,GET,True,8.743,28.468,17.56,3.26,2.01
5107,16384,GET,False,8.082,17.581,10.989,2.18,1.36
2148,16384,PUT,False,15.402,37.371,23.015,2.43,1.49
2214,16384,GET,False,8.999,19.525,17.234,2.17,1.92
10846,16384,GET,False,7.298,20.712,10.019,2.84,1.37
5815,16384,GET,True,8.046,15.072,16.827,1.87,2.09
10303,16384,GET,True,7.376,27.807,15.507,3.77,2.1
6386,16384,GET,False,9.857,13.606,13.541,1.38,1.37
3119,16384,GET,False,7.622,24.532,11.307,3.22,1.48
7033,16384,GET,False,7.095,14.364,8.07,2.02,1.14
9305,16384,GET,True,7.69,21.718,21.282,2.82,2.77
6971,16384,GET,False,8.351,20.584,11.08,2.46,1.33
2043,16384,GET,False,6.874,18.263,9.507,2.66,1.38
8189,16384,PUT,False,15.335,44.107,29.279,2.88,1.91
8467,16384,GET,True,8.636,32.302,17.243,3.74,2.0
4248,16384,GET,False,10.108,16.119,9.354,1.59,0.93
3681,16384,GET,False,8.157,11.248,16.276,1.38,2.0
8978,16384,GET,False,8.23,21.911,10.981,2.66,1.33
7896,16384,GET,True,8.068,32.138,15.493,3.98,1.92
2159,16384,GET,True,7.547,45.993,15.788,6.09,2.09
7987,16384,GET,True,7.951,52.974,15.946,6.66,2.01
4948,16384,GET,False,7.925,19.726,10.918,2.49,1.38
7334,16384,GET,False,7.016,12.901,8.095,1.84,1.15
9367,16384,GET,False,7.575,21.194,14.542,2.8,1.92
7484,16384,GET,False,9.348,19.699,10.782,2.11,1.15
10368,16384,GET,False,7.828,14.822,10.43,1.89,1.33
9794,16384,GET,False,7.912,42.777,14.72,5.41,1.86
1781,16384,GET,False,7.418,22.857,11.085,3.08,1.49
3657,16384,GET,True,8.745,22.983,18.24,2.63,2.09
9065,16384,GET,False,7.199,16.163,10.75,2.25,1.49
10163,16384,GET,True,8.209,27.291,17.27,3.32,2.1
1735,16384,GET,True,7.649,28.239,14.689,3.69,1.92
3885,16384,GET,True,7.287,21.912,14.616,3.01,2.01
3735,16384,GET,True,8.142,24.12,15.387,2.96,1.89
5198,16384,GET,True,7.804,46.003,15.832,5.89,2.03
8296,16384,GET,False,7.69,15.674,10.087,2.04,1.31
1634,16384,GET,True,8.314,38.818,16.981,4.67,2.04
8828,16384,GET,False,8.397,27.822,10.935,3.31,1.3
3382,16384,GET,False,7.861,11.552,10.213,1.47,1.3
5094,16384,GET,False,7.539,19.411,10.817,2.57,1.43
246,16384,GET,False,9.676,29.062,10.264,3.0,1.06
10100,16384,GET,False,6.983,19.068,14.392,2.73,2.06
1177,16384,GET,False,8.216,38.677,10.685,4.71,1.3
10630,16384,GET,False,7.01,15.568,19.021,2.22,2.71
2830,16384,GET,False,8.376,19.081,12.158,2.28,1.45
6293,16384,GET,False,8.27,17.542,10.725,2.12,1.3
585,16384,GET,False,8.448,18.336,8.842,2.17,1.05
7845,16384,GET,False,8.814,16.646,9.827,1.89,1.11
5918,16384,GET,False,8.403,25.098,10.93,2.99,1.3
3600,16384,GET,True,7.99,31.863,15.111,3.99,1.89
2098,16384,GET,False,8.098,18.578,10.421,2.29,1.29
738,16384,GET,True,8.146,29.386,15.394,3.61,1.89
4224,16384,GET,False,8.09,15.833,11.579,1.96,1.43
10797,16384,GET,False,7.59,20.94,15.14,2.76,1.99
3336,16384,GET,True,7.457,29.066,15.223,3.9,2.04
5186,16384,GET,False,7.669,19.125,10.89,2.49,1.42
8531,16384,PUT,False,17.196,46.458,32.586,2.7,1.89
6627,16384,GET,True,8.544,49.602,17.414,5.81,2.04
4325,16384,GET,False,7.53,15.753,10.655,2.09,1.42
10249,16384,GET,False,8.027,16.121,11.395,2.01,1.42
1497,16384,GET,True,7.395,46.196,15.274,6.25,2.07
7345,16384,GET,False,7.423,10.044,7.724,1.35,1.04
5359,16384,GET,False,8.638,27.972,11.11,3.24,1.29
4046,16384,GET,True,8.08,25.374,16.372,3.14,2.03
3471,16384,GET,True,9.675,21.538,13.895,2.23,1.44
6224,16384,GET,True,8.892,46.662,23.859,5.25,2.68
6426,16384,GET,False,7.121,15.539,7.793,2.18,1.09
1835,16384,GET,False,7.602,20.499,15.598,2.7,2.05
6875,16384,GET,False,8.633,17.686,12.398,2.05,1.44
5453,16384,GET,True,8.611,21.747,12.419,2.53,1.44
4140,16384,GET,False,7.681,17.634,8.183,2.3,1.07
9497,16384,GET,True,7.382,24.079,14.643,3.26,1.98
5948,16384,GET,True,8.253,21.14,15.571,2.56,1.89
7027,16384,GET,False,7.507,18.05,8.005,2.4,1.07
6904,16384,GET,True,8.043,25.5,15.217,3.17,1.89
2776,16384,GET,True,6.984,26.322,14.301,3.77,2.05
8871,16384,GET,True,7.971,20.763,16.227,2.6,2.04
3721,16384,GET,False,8.294,19.871,11.913,2.4,1.44
2183,16384,GET,True,8.557,26.108,16.094,3.05,1.88
940,16384,GET,False,9.41,19.545,10.069,2.08,1.07
3861,16384,GET,True,8.293,25.176,16.927,3.04,2.04
4578,16384,GET,True,7.518,25.319,14.189,3.37,1.89
10302,16384,GET,True,7.247,28.942,14.834,3.99,2.05
10228,16384,GET,False,8.266,16.569,16.96,2.0,2.05
9690,16384,GET,True,7.315,39.737,19.639,5.43,2.68
8452,16384,GET,False,7.221,14.712,10.375,2.04,1.44
31,16384,GET,False,9.465,17.024,10.086,1.8,1.07
3927,16384,GET,False,8.125,24.635,11.689,3.03,1.44
3078,16384,GET,False,7.336,15.481,14.147,2.11,1.93
968,16384,GET,False,9.506,26.615,10.352,2.8,1.09
5381,16384,GET,True,8.067,51.136,16.657,6.34,2.06
7214,16384,GET,False,8.232,21.181,11.873,2.57,1.44
7928,16384,GET,False,6.598,14.522,7.184,2.2,1.09
3999,16384,GET,False,8.731,17.244,12.871,1.98,1.47
1702,16384,GET,False,7.453,20.423,10.907,2.74,1.46
1198,16384,GET,False,8.2,27.638,11.956,3.37,1.46
7346,16384,GET,False,6.944,11.13,7.858,1.6,1.13
122,16384,GET,True,8.942,27.923,18.481,3.12,2.07
6126,16384,GET,True,8.334,21.176,16.904,2.54,2.03
715,16384,GET,True,8.327,35.679,16.234,4.28,1.95
2653,16384,GET,True,7.246,24.778,14.453,3.42,1.99
1031,16384,GET,False,7.61,24.993,10.736,3.28,1.41
9294,16384,GET,False,8.5,17.04,17.616,2.0,2.07
9278,16384,GET,False,8.916,27.293,12.568,3.06,1.41
1955,16384,GET,True,8.498,31.071,16.744,3.66,1.97
1231,16384,GET,False,8.118,16.36,10.675,2.02,1.31
762,16384,GET,True,7.884,37.991,16.323,4.82,2.07
7699,16384,GET,True,7.532,30.461,14.095,4.04,1.87
6671,16384,GET,True,8.336,24.094,16.902,2.89,2.03
8836,16384,GET,False,8.026,17.753,11.212,2.21,1.4
7041,16384,GET,False,7.232,15.056,8.161,2.08,1.13
10954,16384,GET,False,7.814,19.795,10.215,2.53,1.31
3725,16384,GET,True,8.81,59.937,18.303,6.8,2.08
1396,16384,GET,True,7.136,20.472,14.506,2.87,2.03
8567,16384,GET,False,7.702,16.934,11.327,2.2,1.47
1279,16384,GET,True,7.246,22.454,14.112,3.1,1.95
7617,16384,GET,False,8.526,19.976,12.531,2.34,1.47
10349,16384,GET,False,8.077,16.092,9.161,1.99,1.13
7986,16384,GET,False,7.382,20.268,10.364,2.75,1.4
1146,16384,GET,False,7.587,28.837,8.649,3.8,1.14
6898,16384,GET,True,7.21,23.008,13.917,3.19,1.93
8219,16384,GET,False,8.762,20.872,12.238,2.38,1.4
8138,16384,GET,False,8.508,21.761,11.873,2.56,1.4
10440,16384,GET,False,7.11,22.428,13.541,3.15,1.9
4227,16384,GET,False,7.073,17.01,9.951,2.4,1.41
1135,16384,GET,True,7.188,29.043,14.623,4.04,2.03
8364,16384,GET,True,8.932,23.772,18.455,2.66,2.07
6850,16384,GET,False,7.841,22.971,11.441,2.93,1.46
10244,16384,GET,True,8.494,54.543,22.624,6.42,2.66
10237,16384,PUT,False,17.485,74.639,46.589,4.27,2.66
5323,16384,GET,False,8.659,12.745,8.888,1.47,1.03
6609,16384,GET,False,9.056,12.582,10.177,1.39,1.12
9486,16384,GET,False,8.028,24.226,11.422,3.02,1.42
6199,16384,GET,False,8.935,13.09,9.105,1.47,1.02
7494,16384,GET,False,9.332,10.505,9.556,1.13,1.02
9698,16384,GET,True,7.547,26.73,20.575,3.54,2.73
5501,16384,GET,False,8.794,18.847,8.92,2.14,1.01
6550,16384,GET,False,8.569,14.561,11.106,1.7,1.3
7452,16384,GET,False,10.307,16.523,10.254,1.6,0.99
6658,16384,GET,False,8.233,13.271,10.714,1.61,1.3
5428,16384,GET,False,7.96,14.359,11.34,1.8,1.42
5077,16384,GET,False,9.1,15.085,10.318,1.66,1.13
1258,16384,GET,True,7.73,24.053,14.553,3.11,1.88
7628,16384,GET,True,6.943,37.076,18.48,5.34,2.66
1185,16384,GET,False,7.461,18.08,10.488,2.42,1.41
6425,16384,GET,True,7.298,27.37,13.754,3.75,1.88
2910,16384,GET,True,7.494,14.791,14.645,1.97,1.95
2493,16384,GET,True,8.075,33.729,15.184,4.18,1.88
6608,16384,GET,False,8.096,11.964,11.446,1.48,1.41
9342,16384,GET,False,7.748,18.082,14.734,2.33,1.9
8151,16384,GET,False,7.452,16.331,10.903,2.19,1.46
2262,16384,GET,True,7.204,26.965,19.749,3.74,2.74
8256,16384,GET,False,8.006,28.613,11.725,3.57,1.46
9034,16384,GET,False,7.254,15.61,10.83,2.15,1.49
10047,16384,GET,True,7.071,25.499,16.365,3.61,2.31
1841,16384,GET,False,7.066,19.026,11.286,2.69,1.6
9828,16384,GET,False,8.572,16.647,13.848,1.94,1.62
5010,16384,GET,True,8.964,21.038,15.841,2.35,1.77
1227,16384,GET,True,8.039,21.295,15.88,2.65,1.98
7792,16384,GET,True,6.977,22.189,15.592,3.18,2.23
3161,16384,GET,False,7.177,9.806,11.607,1.37,1.62
10360,16384,GET,True,7.894,53.612,19.223,6.79,2.44
2300,16384,GET,False,7.865,17.992,12.695,2.29,1.61
2964,16384,GET,True,7.579,26.239,18.457,3.46,2.44
7851,16384,GET,True,6.919,45.256,15.381,6.54,2.22
996,16384,GET,False,7.869,24.129,13.899,3.07,1.77
6343,16384,GET,True,8.096,23.615,14.305,2.92,1.77
5816,16384,GET,False,7.165,9.266,11.557,1.29,1.61
10204,16384,GET,False,7.879,29.094,17.514,3.69,2.22
2780,16384,GET,True,7.348,45.224,14.396,6.15,1.96
9303,16384,GET,True,7.952,23.536,19.515,2.96,2.45
9617,16384,GET,True,8.938,31.874,15.842,3.57,1.77
5128,16384,GET,False,8.659,18.948,13.891,2.19,1.6
5333,16384,GET,False,7.56,17.891,13.476,2.37,1.78
4847,16384,GET,True,7.682,46.074,18.809,6.0,2.45
7343,16384,GET,True,7.305,16.626,11.686,2.28,1.6
4228,16384,GET,True,7.361,19.952,14.311,2.71,1.94
212,16384,GET,True,8.238,25.126,14.571,3.05,1.77
7515,16384,GET,False,7.013,19.208,12.391,2.74,1.77
5285,16384,GET,True,7.271,47.869,17.696,6.58,2.43
8103,16384,GET,False,7.292,26.296,11.986,3.61,1.64
218,16384,GET,True,6.864,24.349,11.978,3.55,1.75
3722,16384,GET,False,6.836,9.917,8.474,1.45,1.24
7253,16384,GET,True,7.633,43.772,17.064,5.73,2.24
1353,16384,GET,True,7.724,24.123,17.264,3.12,2.24
7227,16384,GET,False,7.929,15.514,9.867,1.96,1.24
1676,16384,GET,True,7.492,40.704,16.794,5.43,2.24
7893,16384,GET,True,7.936,54.025,19.107,6.81,2.41
