No,Size,Type,IsDegradeRead,replicas,nativeec,microec,NativeecTimes,MicroecTimes
9593,2188,GET,True,5.698,70.68,24.162,12.4,4.24
8778,2188,GET,True,6.985,72.124,18.814,10.33,2.69
4873,2188,GET,True,5.13,20.202,27.582,3.94,5.38
10308,2192,GET,True,4.434,28.49,13.592,6.43,3.07
6741,2192,GET,True,5.189,29.639,19.699,5.71,3.8
6120,2192,GET,True,4.952,48.969,23.15,9.89,4.67
5991,2192,GET,True,4.367,29.171,20.392,6.68,4.67
8445,2192,GET,True,5.261,20.582,10.992,3.91,2.09
3123,2192,GET,True,4.761,25.906,17.037,5.44,3.58
10735,2192,GET,True,5.168,18.942,16.405,3.67,3.17
5830,2192,GET,True,5.149,64.681,24.474,12.56,4.75
10003,2192,GET,True,4.799,34.199,12.906,7.13,2.69
5466,2196,GET,True,5.403,45.931,21.129,8.5,3.91
3871,2196,GET,True,4.538,30.478,21.914,6.72,4.83
6313,2196,GET,True,5.061,22.191,15.525,4.38,3.07
6082,2196,GET,True,4.359,25.522,16.503,5.86,3.79
5595,2196,GET,True,4.39,31.911,16.212,7.27,3.69
5279,2196,GET,True,4.794,48.58,14.663,10.13,3.06
4896,2196,GET,True,5.087,20.947,19.989,4.12,3.93
4549,2196,GET,True,4.776,44.852,14.565,9.39,3.05
8914,2196,GET,True,5.78,67.725,31.564,11.72,5.46
5034,2196,GET,True,4.61,23.486,14.573,5.09,3.16
3484,2196,GET,True,5.216,30.508,19.705,5.85,3.78
10809,2196,GET,True,5.392,18.064,14.128,3.35,2.62
7301,2196,GET,True,4.995,27.528,17.912,5.51,3.59
6325,2196,GET,True,4.648,23.887,15.211,5.14,3.27
9071,2196,GET,True,5.296,48.413,19.788,9.14,3.74
6699,2196,GET,True,5.174,64.542,14.577,12.47,2.82
5203,2196,GET,True,4.956,36.011,18.368,7.27,3.71
8211,2196,GET,True,4.584,22.092,12.354,4.82,2.7
5438,2196,GET,True,4.896,27.67,16.716,5.65,3.41
8362,2196,GET,True,6.365,33.342,13.065,5.24,2.05
4506,2196,GET,True,4.374,24.006,11.822,5.49,2.7
8052,2196,GET,True,4.59,18.704,17.42,4.07,3.8
10403,2196,GET,True,5.572,63.325,20.916,11.36,3.75
6901,2196,GET,True,4.632,27.814,13.332,6.0,2.88
7208,2200,GET,True,4.74,34.253,15.902,7.23,3.35
4269,2200,GET,True,5.129,26.362,13.284,5.14,2.59
10139,2200,GET,True,7.41,50.741,15.171,6.85,2.05
6888,2200,GET,True,4.731,43.933,18.616,9.29,3.93
9178,2200,GET,True,4.441,17.55,11.86,3.95,2.67
6225,2200,GET,True,4.795,49.541,16.154,10.33,3.37
5161,2200,GET,True,4.485,30.003,17.123,6.69,3.82
6139,2200,GET,True,4.408,30.976,16.027,7.03,3.64
3661,2200,GET,True,4.587,27.001,15.941,5.89,3.48
7618,2200,GET,True,4.028,41.848,15.884,10.39,3.94
10547,2200,GET,True,5.562,42.526,15.568,7.65,2.8
5633,2200,GET,True,4.876,63.076,14.839,12.94,3.04
6213,2200,GET,True,5.285,42.352,18.896,8.01,3.58
5437,2200,GET,True,4.16,47.161,18.065,11.34,4.34
8127,2200,GET,True,4.633,26.053,14.086,5.62,3.04
3327,2200,GET,True,4.073,26.753,12.992,6.57,3.19
6405,2200,GET,True,4.869,42.853,16.603,8.8,3.41
9204,2200,GET,True,4.84,25.027,12.052,5.17,2.49
10389,2200,GET,True,4.992,20.41,14.327,4.09,2.87
5569,2200,GET,True,5.049,22.126,14.547,4.38,2.88
3145,2200,GET,True,5.253,27.422,18.738,5.22,3.57
9476,2200,GET,True,5.478,51.165,20.742,9.34,3.79
5934,2200,GET,True,4.92,30.671,16.953,6.23,3.45
4596,2200,PUT,False,10.751,44.069,27.779,4.1,2.58
5327,2200,GET,True,4.898,37.823,18.085,7.72,3.69
7532,2200,GET,True,4.684,28.131,14.97,6.01,3.2
4144,2200,GET,True,5.075,59.134,27.987,11.65,5.51
3686,2200,GET,True,5.136,33.378,20.358,6.5,3.96
3500,2200,GET,True,4.666,25.339,15.848,5.43,3.4
8589,2200,GET,True,4.83,25.768,11.506,5.33,2.38
4401,2200,GET,True,4.478,23.651,15.464,5.28,3.45
6350,2200,GET,True,4.167,23.057,18.611,5.53,4.47
6568,2200,GET,True,4.699,23.348,12.606,4.97,2.68
4528,2200,GET,True,4.677,26.188,14.403,5.6,3.08
3238,2200,GET,True,5.036,35.179,17.287,6.99,3.43
6219,2200,GET,True,6.184,21.538,15.639,3.48,2.53
4840,2200,GET,True,5.373,54.305,23.164,10.11,4.31
4678,2200,GET,True,5.089,20.396,15.66,4.01,3.08
7490,2200,GET,True,5.54,55.04,17.038,9.94,3.08
10177,2200,GET,True,5.424,31.117,15.99,5.74,2.95
5328,2208,GET,True,5.089,33.916,14.767,6.66,2.9
9527,2208,GET,True,3.949,18.957,10.918,4.8,2.76
4234,2208,GET,True,5.086,46.438,16.019,9.13,3.15
4614,2208,GET,True,4.757,34.267,13.253,7.2,2.79
7611,2208,GET,True,5.221,34.725,12.837,6.65,2.46
4255,2208,GET,True,4.304,44.166,14.94,10.26,3.47
4447,2208,GET,True,4.588,24.517,14.574,5.34,3.18
10294,2208,GET,True,5.186,30.729,15.18,5.93,2.93
9526,2208,GET,True,5.272,29.652,15.304,5.62,2.9
3689,2208,GET,True,4.952,31.994,14.568,6.46,2.94
4197,2208,GET,True,4.242,23.257,13.712,5.48,3.23
10799,2208,GET,True,5.226,18.377,13.794,3.52,2.64
6501,2208,GET,True,5.49,54.174,16.661,9.87,3.03
8516,2208,GET,True,4.739,25.019,14.728,5.28,3.11
10497,2208,GET,True,4.804,38.458,14.97,8.01,3.12
6292,2208,GET,True,4.639,24.573,13.011,5.3,2.8
8904,2208,GET,True,4.713,45.115,17.299,9.57,3.67
10789,2208,GET,True,5.426,18.173,14.972,3.35,2.76
8408,2208,GET,True,4.782,17.703,11.488,3.7,2.4
6866,2208,GET,True,5.57,42.696,16.74,7.67,3.01
5101,2208,GET,True,4.391,34.066,19.82,7.76,4.51
2883,2212,GET,True,5.783,74.096,19.253,12.81,3.33
7942,2212,GET,True,4.977,28.916,15.661,5.81,3.15
6890,2212,GET,True,4.978,26.702,15.709,5.36,3.16
1999,2212,GET,True,4.548,19.032,13.156,4.18,2.89
4293,2212,PUT,False,10.8,120.409,29.702,11.15,2.75
4777,2212,GET,True,4.637,25.379,15.765,5.47,3.4
1230,2212,GET,True,4.836,29.279,13.252,6.05,2.74
4860,2212,GET,True,5.49,51.909,15.776,9.46,2.87
483,2212,GET,True,4.645,17.102,18.621,3.68,4.01
200,2212,GET,True,4.705,49.989,16.03,10.62,3.41
5475,2212,GET,True,4.83,35.403,18.562,7.33,3.84
8307,2212,GET,True,4.439,32.546,13.035,7.33,2.94
7006,2212,GET,True,4.962,35.258,16.327,7.11,3.29
4463,2212,GET,True,4.673,32.346,15.213,6.92,3.26
7067,2212,GET,True,5.188,36.389,18.115,7.01,3.49
3362,2212,PUT,False,15.31,98.996,43.924,6.47,2.87
5250,2212,GET,True,4.382,27.993,13.441,6.39,3.07
7255,2212,GET,True,4.836,42.502,15.595,8.79,3.22
1264,2212,GET,True,4.538,23.633,11.368,5.21,2.51
16,2212,GET,True,5.297,57.611,20.803,10.88,3.93
6207,2212,GET,True,6.641,24.152,16.741,3.64,2.52
5662,2212,GET,True,4.774,23.757,17.142,4.98,3.59
5695,2212,GET,True,5.26,34.2,22.71,6.5,4.32
4310,2212,GET,True,6.153,47.852,17.255,7.78,2.8
8469,2212,GET,True,5.707,64.523,19.184,11.31,3.36
4080,2212,GET,True,4.895,29.445,13.906,6.02,2.84
7790,2212,GET,True,5.06,22.978,22.088,4.54,4.37
9588,2212,GET,True,5.292,23.758,15.923,4.49,3.01
10447,2212,GET,True,5.941,68.163,14.345,11.47,2.41
7177,2212,GET,True,4.842,27.845,28.069,5.75,5.8
2240,2212,GET,True,4.731,29.241,12.161,6.18,2.57
3195,2212,PUT,False,16.993,55.231,31.382,3.25,1.85
1371,2212,GET,True,4.499,25.622,13.275,5.7,2.95
6369,2212,GET,True,5.045,50.206,14.7,9.95,2.91
2057,2216,GET,True,4.69,34.263,10.961,7.31,2.34
2561,2216,GET,True,5.226,21.794,12.96,4.17,2.48
8463,2216,GET,True,7.424,65.048,30.708,8.76,4.14
2498,2220,GET,True,5.006,24.646,13.996,4.92,2.8
889,2220,GET,True,4.81,26.149,18.11,5.44,3.77
8475,2224,PUT,False,14.398,28.244,21.6,1.96,1.5
9139,2224,GET,True,5.521,26.991,14.299,4.89,2.59
9520,2224,GET,True,4.532,29.849,12.304,6.59,2.71
4881,2228,GET,True,4.754,18.115,20.835,3.81,4.38
2872,2228,GET,True,4.604,23.925,13.676,5.2,2.97
3176,2232,PUT,False,15.368,127.073,41.653,8.27,2.71
2379,2236,GET,True,5.53,52.011,13.84,9.41,2.5
4169,2240,GET,True,4.922,47.972,17.61,9.75,3.58
6821,2240,GET,True,4.73,25.503,17.409,5.39,3.68
4066,2248,GET,True,4.78,26.127,13.676,5.47,2.86
4956,2248,GET,True,5.049,31.016,18.195,6.14,3.6
10582,2252,GET,True,5.206,45.526,19.503,8.74,3.75
7822,2252,GET,True,4.837,33.381,16.553,6.9,3.42
9172,2252,GET,True,4.529,18.846,12.12,4.16,2.68
9701,2252,GET,True,5.242,24.444,13.302,4.66,2.54
8519,2252,GET,True,5.226,15.914,14.602,3.05,2.79
8508,2252,GET,True,6.62,52.044,17.138,7.86,2.59
9766,2256,GET,True,4.767,47.945,15.36,10.06,3.22
1861,2256,GET,True,5.01,53.94,17.207,10.77,3.43
9920,2256,GET,True,5.321,25.957,21.967,4.88,4.13
8402,2256,GET,True,5.212,64.115,14.659,12.3,2.81
8996,2256,GET,True,5.174,44.165,13.19,8.54,2.55
9577,2256,GET,True,4.989,16.995,15.265,3.41,3.06
8676,2256,GET,True,4.502,57.317,12.194,12.73,2.71
4497,2256,GET,True,5.036,41.172,12.005,8.18,2.38
6250,2256,GET,True,5.288,33.692,15.994,6.37,3.02
5801,2256,GET,True,5.636,24.972,21.345,4.43,3.79
9344,2260,GET,True,5.6,20.989,12.907,3.75,2.3
2748,2260,GET,True,5.024,25.078,16.093,4.99,3.2
4182,2260,GET,True,4.872,20.09,15.713,4.12,3.23
6660,2260,GET,True,6.49,55.894,22.216,8.61,3.42
941,2260,GET,True,4.362,26.143,13.725,5.99,3.15
2132,2260,GET,True,4.225,20.495,15.139,4.85,3.58
293,2260,GET,True,4.697,23.228,12.375,4.95,2.63
2463,2260,GET,True,4.281,45.029,15.548,10.52,3.63
2538,2260,GET,True,4.435,23.552,12.856,5.31,2.9
8069,2260,GET,True,5.349,66.408,31.251,12.42,5.84
431,2260,GET,True,5.043,61.483,17.545,12.19,3.48
815,2260,GET,True,4.231,53.09,14.411,12.55,3.41
3065,2260,GET,True,5.143,53.83,26.817,10.47,5.21
4187,2260,GET,True,4.349,47.86,14.48,11.0,3.33
7315,2260,GET,True,4.026,22.305,16.895,5.54,4.2
508,2260,GET,True,5.274,59.651,17.16,11.31,3.25
2304,2260,GET,True,4.507,26.475,13.376,5.87,2.97
10553,2260,GET,True,5.169,21.24,12.2,4.11,2.36
1539,2260,GET,True,4.431,16.24,14.529,3.67,3.28
277,2260,GET,True,4.748,14.734,11.651,3.1,2.45
6829,2260,GET,True,4.989,65.289,25.563,13.09,5.12
920,2260,GET,True,4.594,23.793,12.058,5.18,2.62
1848,2260,GET,True,4.535,24.298,12.453,5.36,2.75
6770,2260,GET,True,4.753,34.283,16.642,7.21,3.5
9459,2260,GET,True,4.66,20.854,13.737,4.48,2.95
9244,2260,GET,True,5.4,34.738,14.454,6.43,2.68
2450,2260,GET,True,4.883,22.528,12.484,4.61,2.56
1684,2260,GET,True,4.467,33.602,12.122,7.52,2.71
6455,2272,GET,True,5.68,52.066,18.441,9.17,3.25
4552,2296,GET,True,5.543,25.776,14.438,4.65,2.6
6069,2300,GET,True,4.434,21.96,18.851,4.95,4.25
10416,2300,GET,True,4.951,16.894,10.796,3.41,2.18
10615,2304,GET,True,5.329,39.6,17.864,7.43,3.35
6761,2312,GET,True,5.701,32.227,21.747,5.65,3.81
6123,2312,GET,True,4.773,23.887,18.651,5.0,3.91
7652,2312,GET,True,4.81,55.317,15.747,11.5,3.27
8024,2340,GET,True,5.692,67.785,18.782,11.91,3.3
1099,2340,GET,True,4.873,30.899,15.066,6.34,3.09
1794,2340,GET,True,4.55,17.605,13.615,3.87,2.99
1419,2340,GET,True,4.517,59.136,16.434,13.09,3.64
6316,2340,GET,True,4.44,19.407,12.85,4.37,2.89
2922,2340,GET,True,5.257,18.718,11.099,3.56,2.11
3156,2340,GET,True,4.894,24.913,15.676,5.09,3.2
9780,2340,GET,True,5.139,57.433,33.915,11.18,6.6
2965,2340,GET,True,4.523,19.334,12.889,4.27,2.85
2116,2340,GET,True,5.247,20.791,11.567,3.96,2.2
9461,2340,GET,True,7.294,21.442,15.86,2.94,2.17
5783,2340,GET,True,4.874,25.769,17.12,5.29,3.51
1236,2340,GET,True,5.506,56.085,18.236,10.19,3.31
9546,2340,GET,True,4.971,23.21,14.333,4.67,2.88
651,2340,GET,True,4.337,24.468,15.897,5.64,3.67
9667,2340,GET,True,4.508,26.335,17.159,5.84,3.81
1378,2340,GET,True,4.615,22.916,13.449,4.97,2.91
8677,2340,GET,True,4.471,26.739,11.906,5.98,2.66
10039,2340,GET,True,4.49,19.928,11.239,4.44,2.5
3023,2340,GET,True,4.422,35.854,15.96,8.11,3.61
1318,2340,GET,True,4.984,53.03,15.512,10.64,3.11
273,2340,GET,True,4.85,16.019,12.009,3.3,2.48
6584,2340,GET,True,4.014,21.049,10.042,5.24,2.5
2992,2340,GET,True,4.436,20.892,12.572,4.71,2.83
1164,2340,GET,True,4.704,27.223,13.498,5.79,2.87
90,2340,GET,True,4.153,35.122,11.411,8.46,2.75
4660,2340,GET,True,5.15,24.199,14.789,4.7,2.87
4919,2340,GET,True,5.079,59.717,20.328,11.76,4.0
3033,2344,GET,True,4.663,60.741,14.899,13.03,3.2
7145,2344,GET,True,4.871,22.046,15.565,4.53,3.2
427,2344,GET,True,4.97,23.807,11.576,4.79,2.33
9601,2344,GET,True,4.743,28.041,15.18,5.91,3.2
8639,2344,GET,True,5.552,23.212,15.997,4.18,2.88
1597,2344,GET,True,4.182,48.251,13.654,11.54,3.26
2841,2344,GET,True,4.656,35.503,18.798,7.63,4.04
8450,2344,GET,True,5.747,18.917,12.217,3.29,2.13
6305,2344,GET,True,4.475,18.751,12.37,4.19,2.76
1394,2344,GET,True,3.893,27.283,12.205,7.01,3.14
1619,2344,GET,True,4.315,21.853,19.349,5.06,4.48
7265,2344,GET,True,4.845,37.757,13.79,7.79,2.85
910,2344,GET,True,4.543,23.877,11.88,5.26,2.62
1312,2344,GET,True,4.64,23.4,14.222,5.04,3.07
193,2344,GET,True,4.958,21.105,11.856,4.26,2.39
1645,2344,GET,True,9.509,22.288,11.828,2.34,1.24
3494,2344,GET,True,4.852,34.781,20.185,7.17,4.16
170,2344,GET,True,4.774,22.551,14.404,4.72,3.02
2999,2344,GET,True,4.5,48.136,17.581,10.7,3.91
2794,2344,GET,True,5.276,24.929,12.956,4.72,2.46
1775,2344,GET,True,4.5,22.004,12.722,4.89,2.83
10552,2344,GET,True,4.819,19.516,11.845,4.05,2.46
2140,2344,GET,True,4.374,24.533,13.785,5.61,3.15
1045,2344,GET,True,5.778,59.211,14.257,10.25,2.47
10643,2344,GET,True,5.297,56.065,18.084,10.58,3.41
1551,2344,GET,True,5.006,15.372,12.089,3.07,2.41
1328,2344,GET,True,4.316,50.325,13.201,11.66,3.06
1361,2344,GET,True,4.998,57.007,15.405,11.41,3.08
3127,2344,GET,True,4.241,25.238,13.429,5.95,3.17
178,2344,GET,True,4.899,21.856,13.708,4.46,2.8
5348,2344,GET,True,4.73,21.472,14.383,4.54,3.04
9993,2360,PUT,False,13.557,43.338,28.64,3.2,2.11
8410,2360,GET,True,5.091,33.89,12.067,6.66,2.37
8887,2360,GET,True,4.867,29.395,19.03,6.04,3.91
6945,2364,GET,True,5.215,59.738,25.863,11.46,4.96
8442,2364,GET,True,5.4,17.138,11.477,3.17,2.13
5157,2368,GET,True,4.988,61.728,17.34,12.38,3.48
7886,2368,GET,True,5.09,29.955,16.673,5.89,3.28
10098,2384,GET,True,5.003,26.516,18.523,5.3,3.7
3750,2388,PUT,False,10.578,58.478,32.865,5.53,3.11
1757,2388,GET,True,4.753,20.302,13.327,4.27,2.8
10538,2404,GET,True,5.034,28.676,15.717,5.7,3.12
2263,2404,GET,True,4.331,24.983,12.982,5.77,3.0
9937,2404,GET,True,5.035,33.181,16.284,6.59,3.23
5,2404,GET,True,4.951,26.606,14.348,5.37,2.9
2645,2404,GET,True,4.494,31.149,14.071,6.93,3.13
374,2404,GET,True,5.154,42.538,18.381,8.25,3.57
1545,2404,GET,True,4.36,16.333,12.554,3.75,2.88
2048,2404,GET,True,4.547,56.552,13.197,12.44,2.9
1438,2404,GET,True,4.986,49.734,15.27,9.97,3.06
888,2404,GET,True,4.386,27.979,15.331,6.38,3.5
10712,2404,GET,True,5.164,17.591,13.049,3.41,2.53
1609,2404,GET,True,5.296,19.582,11.82,3.7,2.23
7926,2404,GET,True,5.446,27.034,15.769,4.96,2.9
3532,2408,GET,True,4.995,24.858,18.448,4.98,3.69
7736,2408,GET,True,5.088,29.363,18.927,5.77,3.72
5269,2408,GET,True,6.109,77.474,16.352,12.68,2.68
3279,2408,GET,True,4.793,62.023,20.266,12.94,4.23
6613,2408,GET,True,5.516,26.027,17.571,4.72,3.19
7044,2408,GET,True,5.667,24.285,16.25,4.29,2.87
4243,2408,GET,True,5.129,21.525,12.753,4.2,2.49
7065,2408,GET,True,5.897,57.907,40.663,9.82,6.9
7333,2412,GET,True,4.965,21.321,18.704,4.29,3.77
639,2412,GET,True,5.339,27.408,13.7,5.13,2.57
2119,2412,GET,True,4.89,50.163,13.385,10.26,2.74
4421,2412,GET,True,4.952,30.6,20.841,6.18,4.21
6198,2412,GET,True,5.15,25.83,27.843,5.02,5.41
5452,2412,GET,True,4.687,27.079,19.429,5.78,4.15
2260,2412,GET,True,5.178,52.768,13.749,10.19,2.66
787,2412,GET,True,4.798,44.146,15.64,9.2,3.26
1256,2412,GET,True,4.966,57.385,14.714,11.56,2.96
6682,2412,GET,True,4.818,24.623,16.726,5.11,3.47
7826,2412,PUT,False,10.86,55.525,33.389,5.11,3.07
8765,2416,GET,True,4.592,22.174,16.392,4.83,3.57
4279,2416,GET,True,5.094,27.745,15.169,5.45,2.98
4253,2416,GET,True,5.636,17.893,13.477,3.17,2.39
4708,2416,GET,True,5.879,27.905,18.247,4.75,3.1
2770,2420,GET,True,5.364,25.467,12.804,4.75,2.39
468,2420,GET,True,4.428,18.416,13.155,4.16,2.97
2114,2420,GET,True,4.347,26.948,12.267,6.2,2.82
934,2420,GET,True,4.179,26.243,12.688,6.28,3.04
5669,2420,GET,True,5.816,62.602,26.98,10.76,4.64
2135,2420,GET,True,4.631,52.643,17.131,11.37,3.7
2241,2420,GET,True,4.298,27.25,14.875,6.34,3.46
1291,2420,GET,True,5.09,24.511,14.695,4.82,2.89
1133,2420,GET,True,4.738,60.447,14.054,12.76,2.97
2717,2420,GET,True,4.795,28.974,12.383,6.04,2.58
1475,2420,GET,True,4.736,24.78,13.268,5.23,2.8
4844,2420,GET,True,6.039,72.342,18.455,11.98,3.06
537,2420,GET,True,4.415,32.464,14.725,7.35,3.34
7003,2420,GET,True,5.814,29.431,15.384,5.06,2.65
2661,2420,GET,True,4.53,26.148,12.306,5.77,2.72
2149,2420,GET,True,4.823,18.454,20.566,3.83,4.26
723,2420,GET,True,4.415,27.788,19.085,6.29,4.32
2046,2420,GET,True,4.565,54.761,12.793,12.0,2.8
2484,2420,GET,True,4.549,28.25,14.005,6.21,3.08
2991,2420,GET,True,4.757,20.419,12.698,4.29,2.67
2885,2420,GET,True,4.729,42.652,14.624,9.02,3.09
469,2420,GET,True,4.901,16.893,15.476,3.45,3.16
1995,2420,GET,True,5.494,47.231,19.588,8.6,3.57
2201,2420,GET,True,4.867,28.878,17.959,5.93,3.69
1275,2420,GET,True,4.611,44.827,17.341,9.72,3.76
655,2420,GET,True,4.425,19.6,14.473,4.43,3.27
750,2420,GET,True,4.422,25.104,9.721,5.68,2.2
2558,2420,GET,True,4.59,48.702,15.491,10.61,3.37
5842,2420,GET,True,5.403,60.42,18.925,11.18,3.5
1874,2420,GET,True,4.8,29.074,13.699,6.06,2.85
208,2420,GET,True,5.461,19.114,11.677,3.5,2.14
260,2420,GET,True,4.636,32.332,12.145,6.97,2.62
7000,2420,GET,True,5.155,27.392,17.369,5.31,3.37
683,2420,GET,True,4.532,28.366,14.33,6.26,3.16
171,2420,GET,True,5.414,20.44,14.339,3.78,2.65
261,2420,GET,True,4.941,27.624,12.516,5.59,2.53
14,2420,GET,True,4.435,55.758,17.1,12.57,3.86
4599,2420,GET,True,5.282,23.045,16.672,4.36,3.16
451,2420,GET,True,5.454,68.839,36.343,12.62,6.66
887,2420,GET,True,5.108,41.471,17.257,8.12,3.38
470,2420,GET,True,3.825,14.574,11.241,3.81,2.94
6420,2420,GET,True,5.337,22.338,14.83,4.19,2.78
8900,2420,GET,True,4.579,27.152,16.082,5.93,3.51
4572,2420,GET,True,5.479,47.703,21.36,8.71,3.9
988,2420,GET,True,4.298,28.118,19.333,6.54,4.5
1267,2420,GET,True,5.237,43.501,14.174,8.31,2.71
2003,2420,GET,True,5.055,18.596,12.731,3.68,2.52
1041,2420,GET,True,5.099,30.026,11.435,5.89,2.24
397,2420,GET,True,4.684,32.935,12.863,7.03,2.75
270,2420,GET,True,6.674,81.387,14.933,12.19,2.24
180,2424,GET,True,4.725,21.21,15.053,4.49,3.19
6513,2424,GET,True,5.598,27.517,24.141,4.92,4.31
1683,2424,GET,True,4.621,28.904,12.512,6.25,2.71
7485,2424,GET,True,6.611,35.775,16.289,5.41,2.46
9985,2424,PUT,False,14.697,47.403,33.203,3.23,2.26
5021,2424,GET,True,5.838,62.628,17.534,10.73,3.0
1183,2424,GET,True,5.096,28.356,17.549,5.56,3.44
995,2424,GET,True,5.215,54.289,16.472,10.41,3.16
3950,2424,GET,True,5.064,26.044,15.461,5.14,3.05
4705,2424,GET,True,5.443,28.895,19.11,5.31,3.51
2186,2424,GET,True,4.631,21.44,14.362,4.63,3.1
6346,2428,GET,True,5.244,19.692,19.022,3.76,3.63
9449,2428,GET,True,5.093,22.822,12.619,4.48,2.48
7516,2428,GET,True,5.346,44.848,24.114,8.39,4.51
10580,2428,GET,True,4.987,25.967,15.045,5.21,3.02
4779,2428,GET,True,4.731,25.005,19.203,5.29,4.06
6403,2432,GET,True,4.854,33.516,13.925,6.9,2.87
8174,2432,GET,True,4.976,31.16,19.169,6.26,3.85
7641,2448,GET,True,5.618,20.093,15.85,3.58,2.82
4417,2456,GET,True,5.377,29.122,15.002,5.42,2.79
7600,2456,GET,True,5.308,34.086,16.87,6.42,3.18
7885,2460,GET,True,5.879,43.92,17.45,7.47,2.97
9212,2472,GET,True,5.86,59.94,21.376,10.23,3.65
6773,2472,GET,True,5.424,22.733,16.922,4.19,3.12
1989,2480,GET,True,4.929,50.529,16.388,10.25,3.32
434,2480,GET,True,4.735,23.952,12.886,5.06,2.72
2418,2484,GET,True,4.706,23.417,12.055,4.98,2.56
8142,2512,GET,True,4.882,29.016,15.449,5.94,3.16
391,2516,GET,True,4.797,26.088,14.611,5.44,3.05
5840,2520,GET,True,5.132,34.631,21.844,6.75,4.26
5866,2524,GET,True,5.012,33.481,17.856,6.68,3.56
6200,2532,GET,True,5.274,25.229,18.232,4.78,3.46
9896,2532,GET,True,5.265,21.651,12.771,4.11,2.43
3160,2532,GET,True,4.607,22.577,17.015,4.9,3.69
6214,2532,GET,True,5.488,32.005,16.685,5.83,3.04
5998,2548,GET,True,5.486,59.76,34.993,10.89,6.38
8747,2552,GET,True,5.237,29.531,14.607,5.64,2.79
9170,2552,GET,True,5.222,40.258,15.61,7.71,2.99
9471,2556,GET,True,5.207,23.428,14.233,4.5,2.73
3802,2556,GET,True,5.273,27.95,12.819,5.3,2.43
5899,2556,GET,True,4.866,26.655,18.86,5.48,3.88
7105,2560,GET,True,5.169,36.589,20.611,7.08,3.99
8979,2560,GET,True,5.409,33.973,13.723,6.28,2.54
2389,2560,GET,True,4.985,29.154,12.145,5.85,2.44
10046,2584,GET,True,4.991,21.671,12.319,4.34,2.47
5095,2592,GET,True,5.196,31.049,16.993,5.98,3.27
6575,2596,GET,True,5.249,37.581,13.871,7.16,2.64
9591,2596,GET,True,5.118,23.812,15.026,4.65,2.94
3740,2600,GET,True,4.978,26.485,17.287,5.32,3.47
8617,2600,GET,True,5.196,26.412,14.967,5.08,2.88
1114,2604,GET,True,4.637,49.843,17.878,10.75,3.86
9552,2604,GET,True,5.135,24.323,13.895,4.74,2.71
4564,2604,GET,True,5.318,54.199,15.747,10.19,2.96
8454,2604,GET,True,5.469,43.595,13.223,7.97,2.42
1656,2604,GET,True,9.803,85.26,27.379,8.7,2.79
167,2604,GET,True,4.906,23.726,15.266,4.84,3.11
1891,2604,GET,True,5.077,27.258,12.457,5.37,2.45
6629,2604,GET,True,5.366,44.807,22.217,8.35,4.14
3003,2604,GET,True,4.585,21.604,12.951,4.71,2.82
8175,2604,GET,True,4.968,40.574,21.317,8.17,4.29
10120,2604,GET,True,5.041,55.422,16.297,10.99,3.23
1809,2604,GET,True,4.613,52.64,13.912,11.41,3.02
1641,2604,GET,True,9.145,52.734,12.269,5.77,1.34
7091,2604,GET,True,5.095,50.208,20.883,9.85,4.1
1063,2604,GET,True,5.719,49.405,14.715,8.64,2.57
5341,2604,GET,True,6.129,75.09,27.098,12.25,4.42
8178,2604,GET,True,5.693,62.927,20.568,11.05,3.61
2583,2604,GET,True,5.193,67.33,20.808,12.97,4.01
572,2604,GET,True,4.215,22.835,10.843,5.42,2.57
1594,2604,GET,True,4.726,25.456,11.985,5.39,2.54
4202,2604,GET,True,5.372,47.384,15.705,8.82,2.92
1194,2604,GET,True,5.369,28.635,18.473,5.33,3.44
8707,2604,GET,True,4.908,33.074,12.446,6.74,2.54
10004,2604,GET,True,4.942,23.048,12.959,4.66,2.62
325,2604,GET,True,4.782,32.713,11.834,6.84,2.47
1555,2604,GET,True,4.483,13.884,11.612,3.1,2.59
467,2604,GET,True,5.348,18.634,15.242,3.48,2.85
554,2604,GET,True,5.161,52.716,15.595,10.21,3.02
10045,2604,GET,True,5.111,19.538,11.832,3.82,2.32
3155,2604,GET,True,4.946,31.035,20.095,6.27,4.06
4661,2604,GET,True,5.216,34.889,16.706,6.69,3.2
3817,2608,GET,True,4.0,22.233,10.139,5.56,2.53
7056,2608,GET,True,4.898,53.153,15.697,10.85,3.2
4765,2608,GET,True,4.201,47.295,15.987,11.26,3.81
8361,2608,GET,True,7.386,64.448,15.802,8.73,2.14
6897,2608,GET,True,4.501,28.163,13.12,6.26,2.91
6384,2608,GET,True,4.349,43.161,18.069,9.92,4.15
4110,2608,GET,True,4.688,25.069,14.115,5.35,3.01
8910,2608,GET,True,4.563,43.879,17.401,9.62,3.81
7384,2608,GET,True,4.342,26.259,14.393,6.05,3.31
4759,2608,GET,True,5.032,45.392,22.264,9.02,4.42
3987,2608,GET,True,4.901,22.603,15.063,4.61,3.07
9224,2608,GET,True,4.645,37.608,19.178,8.1,4.13
3479,2608,GET,True,5.008,34.721,15.838,6.93,3.16
4690,2608,GET,True,4.524,19.686,12.948,4.35,2.86
5736,2608,GET,True,3.725,15.867,15.283,4.26,4.1
6362,2608,GET,True,4.111,15.857,16.156,3.86,3.93
